Area,Address,City,County,Price
5043,16547 LINWOOD Street,Detroit,Wayne,"$25,000 "
5034,12022 BRAMELL,Detroit,Wayne,"$25,001 "
5101,1936 25TH Street,Detroit,Wayne,"$25,001 "
5041,19760 LITTLEFIELD,Detroit,Wayne,"$25,002 "
5055,4176 AUDOBON RD.,DETROIT,Wayne,"$25,011 "
5101,1016 LEWERENZ Street,Detroit,Wayne,"$25,020 "
5043,660 E BOSTON Boulevard,Detroit,Wayne,"$25,037 "
5042,15420 SUSSEX Street,Detroit,Wayne,"$25,050 "
5041,18110 STEEL Street,Detroit,Wayne,"$25,073 "
5041,18903 GREENLAWN Street,Detroit,Wayne,"$25,100 "
5032,19232 BEAVERLAND Street,Detroit,Wayne,"$25,100 "
5034,22333 GLENDALE Street,Detroit,Wayne,"$25,100 "
5041,18652 SANTA ROSA Drive,Detroit,Wayne,"$25,109 "
5041,20020 SORRENTO Street,Detroit,Wayne,"$25,125 "
5041,20059 LESURE Street,Detroit,Wayne,"$25,152 "
5041,17581 PRAIRIE Street,Detroit,Wayne,"$25,199 "
5041,17534 OHIO Street,Detroit,Wayne,"$25,199 "
5092,6485 Piedmont,Detroit,Wayne,"$25,200 "
5041,18434 COYLE Street,Detroit,Wayne,"$25,250 "
5041,6405 LONDON Street,Detroit,Wayne,"$25,300 "
5092,6889 STAHELIN Avenue,Detroit,Wayne,"$25,350 "
5032,19171 WINTHROP,Detroit,Wayne,"$25,378 "
5033,14240 ASBURY Park,Detroit,Wayne,"$25,379 "
5032,20292 ANNCHESTER Road,Detroit,Wayne,"$25,379 "
5032,20110 WESTBROOK Street,Detroit,Wayne,"$25,379 "
5032,17680 WESTMORELAND Road,Detroit,Wayne,"$25,379 "
5033,14111 SAINT MARYS Street,Detroit,Wayne,"$25,400 "
5034,12840 RUTLAND Street,Detroit,Wayne,"$25,400 "
5041,18277 STEEL Street,Detroit,Wayne,"$25,450 "
5042,15900 WOODINGHAM,Detroit,Wayne,"$25,500 "
5033,15125 VAUGHAN Street,Detroit,Wayne,"$25,500 "
5041,19986 LITTLEFIELD Street,Detroit,Wayne,"$25,500 "
5041,18411 INDIANA Street,Detroit,Wayne,"$25,500 "
5051,19225 DEAN,DETROIT,Wayne,"$25,500 "
5041,17564 PENNINGTON,Detroit,Wayne,"$25,500 "
5032,18611 HESSEL Avenue,Detroit,Wayne,"$25,500 "
5092,6435 ASBURY Park,Detroit,Wayne,"$25,500 "
5051,19225 DEAN Street,Detroit,Wayne,"$25,500 "
5043,218 W HILDALE,Detroit,Wayne,"$25,500 "
5032,19314 CHAPEL Street,Detroit,Wayne,"$25,500 "
5033,14610 PIEDMONT Street,Detroit,Wayne,"$25,500 "
5051,20483 WEXFORD Street,Detroit,Wayne,"$25,500 "
5043,1710 W EUCLID Street,Detroit,Wayne,"$25,500 "
5033,16822 WORMER Street,Detroit,Wayne,"$25,500 "
5041,17593 MONICA Street,Detroit,Wayne,"$25,500 "
5034,11663 W PARKWAY Street,Detroit,Wayne,"$25,638 "
5033,14254 PREVOST Street,Detroit,Wayne,"$25,650 "
5092,6492 EVERGREEN Avenue,Detroit,Wayne,"$25,650 "
5054,17157 ROWE Street,Detroit,Wayne,"$25,750 "
5101,4825 TERNES Street,Detroit,Wayne,"$25,750 "
5052,5044 SOBIESKI Street,Detroit,Wayne,"$25,900 "
5032,18776 FAUST Avenue,Detroit,Wayne,"$25,900 "
5034,11387 WESTWOOD st Street,Detroit,Wayne,"$25,900 "
5034,12954 METTETAL Street,Detroit,Wayne,"$25,900 "
5033,14528 ASHTON Road,Detroit,Wayne,"$25,900 "
5055,4417 COURVILLE Street,Detroit,Wayne,"$25,900 "
5042,8320 BINGHAM Street,Detroit,Wayne,"$25,900 "
5054,15683 BRINGARD Drive,Detroit,Wayne,"$25,900 "
5034,12955 RIVERDALE Avenue,Detroit,Wayne,"$25,969 "
5042,8350 LAUDER Street,Detroit,Wayne,"$26,000 "
5092,6378 BRACE Street,Detroit,Wayne,"$26,000 "
5041,17545 APPOLINE Street,Detroit,Wayne,"$26,000 "
5033,16133 HARLOW,Detroit,Wayne,"$26,000 "
5042,8864 MARLOWE Street,Detroit,Wayne,"$26,000 "
5041,19499 LITTLEFIELD Street,Detroit,Wayne,"$26,000 "
5032,19915 KENTFIELD Street,Detroit,Wayne,"$26,000 "
5055,5746 OLDTOWN Street,Detroit,Wayne,"$26,000 "
5042,16238 GRIGGS Street,Detroit,Wayne,"$26,000 "
5055,4845 BISHOP Street,Detroit,Wayne,"$26,000 "
5032,18471 STAHELIN Avenue,Detroit,Wayne,"$26,000 "
5101,5906 OGDEN Street,Detroit,Wayne,"$26,000 "
5032,18234 RUTHERFORD Street,Detroit,Wayne,"$26,000 "
5092,6763 ASHTON Avenue,Detroit,Wayne,"$26,000 "
5034,9225 ROSEMONT Avenue,Detroit,Wayne,"$26,000 "
5033,16816 Murray Hill Street,Detroit,Wayne,"$26,000 "
5041,17560 STOEPEL Street,Detroit,Wayne,"$26,000 "
5041,8655 PEMBROKE Avenue,Detroit,Wayne,"$26,000 "
5041,19501 WOODINGHAM DRIVE,Detroit,Wayne,"$26,000 "
5034,9648 PIEDMONT Street,Detroit,Wayne,"$26,000 "
5041,20505 STRATHMOOR Street,Detroit,Wayne,"$26,000 "
5032,18500 BILTMORE Street,Detroit,Wayne,"$26,000 "
5033,16511 BILTMORE Street,Detroit,Wayne,"$26,000 "
5054,18638 GRUEBNER Street,Detroit,Wayne,"$26,000 "
5055,11850 E OUTER,Detroit,Wayne,"$26,000 "
5042,8040 BINGHAM Street,Detroit,Wayne,"$26,000 "
5055,11600 SOMERSET Avenue,Detroit,Wayne,"$26,000 "
5041,19711 APPOLINE Street,Detroit,Wayne,"$26,000 "
5033,14535 LONGACRE Street,Detroit,Wayne,"$26,000 "
5041,20011 Manor Street,Detroit,Wayne,"$26,000 "
5033,15328 HEYDEN Street,Detroit,Wayne,"$26,000 "
5041,18074 LITTLEFIELD Street,Detroit,Wayne,"$26,000 "
5042,8307 MEYERS Road,Detroit,Wayne,"$26,000 "
5034,9555 BEAVERLAND,Detroit,Wayne,"$26,000 "
5033,15744 FERGUSON Street,Detroit,Wayne,"$26,000 "
5054,18076 GRUEBNER Street,Detroit,Wayne,"$26,000 "
5041,20064 MARK TWAIN Street,Detroit,Wayne,"$26,000 "
5032,17199 SUNDERLAND Road,Detroit,Wayne,"$26,001 "
5041,20526 BASIL Street,Detroit,Wayne,"$26,075 "
5055,4190 WAYBURN Street,Detroit,Wayne,"$26,100 "
5033,14565 VAUGHAN Street,Detroit,Wayne,"$26,105 "
5092,8020 WESTWOOD Street,Detroit,Wayne,"$26,150 "
5054,13893 BRINGARD,Detroit,Wayne,"$26,300 "
5101,1489 CAMPBELL Street,Detroit,Wayne,"$26,416 "
5032,19482 ARCHER Street,Detroit,Wayne,"$26,424 "
5054,16457 bringard,Detroit,Wayne,"$26,500 "
5052,2124 HALE Street,Detroit,Wayne,"$26,500 "
5034,10015 PATTON Street,Detroit,Wayne,"$26,500 "
5041,16586 FAIRFIELD Street,Detroit,Wayne,"$26,500 "
5055,3940 CADIEUX Road,Detroit,Wayne,"$26,500 "
5054,14951 BRINGARD,Detroit,Wayne,"$26,500 "
5041,18916 CHERRYLAWN Street,Detroit,Wayne,"$26,500 "
5092,7427 ABINGTON Avenue W,Detroit,Wayne,"$26,500 "
5041,17577 GREENLAWN Street,Detroit,Wayne,"$26,500 "
5034,9269 PIEDMONT Street,Detroit,Wayne,"$26,500 "
5041,18419 MARLOWE Street,Detroit,Wayne,"$26,500 "
5041,18474 SANTA ROSA Drive,Detroit,Wayne,"$26,500 "
5051,20151 WEXFORD Street,Detroit,Wayne,"$26,500 "
5055,5050 GRAYTON Street,Detroit,Wayne,"$26,500 "
5032,19508 PIERSON Street,Detroit,Wayne,"$26,500 "
5055,8991 E OUTER Drive,Detroit,Wayne,"$26,500 "
5032,19811 SHIAWASSEE Drive,Detroit,Wayne,"$26,500 "
5042,10200 TIREMAN Street,Detroit,Wayne,"$26,501 "
5043,339 JOSEPHINE Street,Detroit,Wayne,"$26,611 "
5066,2159 LAKEWOOD Street,Detroit,Wayne,"$26,800 "
5041,18953 LESURE Street,Detroit,Wayne,"$26,800 "
5055,17010 CHANDLER PARK,Detroit,Wayne,"$26,801 "
5033,15429 EVERGREEN Road,Detroit,Wayne,"$26,900 "
5034,22645 GLENDALE Street,Detroit,Wayne,"$26,900 "
5055,21770 MCCORMICK Street,Detroit,Wayne,"$26,900 "
5032,18934 FORRER Street,Detroit,Wayne,"$26,900 "
5092,6760 WARWICK Street,Detroit,Wayne,"$27,000 "
5042,16770 GREENLAWN Street,Detroit,Wayne,"$27,000 "
5043,16850 ARDMORE Street,Detroit,Wayne,"$27,000 "
5033,16145 W PREVOST Street,Detroit,Wayne,"$27,000 "
5041,18980 LAUDER Street,Detroit,Wayne,"$27,000 "
5033,14110 SAINT MARYS Street,Detroit,Wayne,"$27,000 "
5041,17195 APPOLINE Street,Detroit,Wayne,"$27,000 "
5033,13901 ABINGTON Avenue,Detroit,Wayne,"$27,000 "
5032,18900 MANSFIELD Street,Detroit,Wayne,"$27,000 "
5033,15477 STOUT Street,Detroit,Wayne,"$27,000 "
5055,10630 STRATMAN Street,Detroit,Wayne,"$27,000 "
5033,14520 FAUST Avenue,Detroit,Wayne,"$27,000 "
5041,19335 OHIO Street,Detroit,Wayne,"$27,000 "
5041,18466 APPOLINE Street,Detroit,Wayne,"$27,000 "
5041,19944 HUBBELL Street,Detroit,Wayne,"$27,000 "
5032,22431 LEEWIN Street,Detroit,Wayne,"$27,000 "
5032,20401 SALEM,Detroit,Wayne,"$27,000 "
5032,19367 DALE,DETROIT,Wayne,"$27,000 "
5092,7284 PATTON Street,Detroit,Wayne,"$27,000 "
5033,17334 MIDLAND Street,Detroit,Wayne,"$27,000 "
5055,5900 KENSINGTON Avenue,Detroit,Wayne,"$27,000 "
5055,11429 LANSDOWNE Street,Detroit,Wayne,"$27,000 "
5051,20060 CONLEY Street,Detroit,Wayne,"$27,000 "
5055,5105 GRAYTON Street,Detroit,Wayne,"$27,000 "
5092,7441 GRANDVILLE Avenue,Detroit,Wayne,"$27,000 "
5042,3259 OAKMAN Boulevard,Detroit,Wayne,"$27,000 "
5033,16810 Ferguson Street,Detroit,Wayne,"$27,000 "
5051,8310 SIRRON Street,Detroit,Wayne,"$27,000 "
5032,19501 REDFERN Street,Detroit,Wayne,"$27,000 "
5032,20448 SALEM Street,Detroit,Wayne,"$27,000 "
5042,16261 ILENE Street,Detroit,Wayne,"$27,000 "
5092,6001 Warwick Street,Detroit,Wayne,"$27,000 "
5032,17687 HUNTINGTON Road,Detroit,Wayne,"$27,000 "
5055,4259 CADIEUX Road,Detroit,Wayne,"$27,000 "
5043,2420 GLYNN,Detroit,Wayne,"$27,000 "
5041,6342 LONDON,Detroit,Wayne,"$27,000 "
5041,20194 STEEL Street,Detroit,Wayne,"$27,000 "
5042,9234 APPOLINE Street,Detroit,Wayne,"$27,000 "
5042,15728 GREENFIELD Road,Detroit,Wayne,"$27,000 "
5032,19453 SAINT MARYS Street,Detroit,Wayne,"$27,000 "
5092,7411 VAUGHAN Street,Detroit,Wayne,"$27,000 "
5092,7529 MANSFIELD Street,Detroit,Wayne,"$27,000 "
5042,8324 APPOLINE Street,Detroit,Wayne,"$27,000 "
5042,15101 S PREST Street S,Detroit,Wayne,"$27,000 "
5033,16575 W Heyden Street N,Detroit,Wayne,"$27,000 "
5092,5821 GREENVIEW Avenue,Detroit,Wayne,"$27,000 "
5054,16242 COLLINGHAM Drive,Detroit,Wayne,"$27,000 "
5032,20201 Greenview Ave,Detroit,Wayne,"$27,000 "
5034,22683 FULLERTON Street,Detroit,Wayne,"$27,000 "
5043,4235 GLENDALE Street,Detroit,Wayne,"$27,000 "
5032,20250 WINTHROP Street,Detroit,Wayne,"$27,000 "
5043,3775 LESLIE Street,Detroit,Wayne,"$27,000 "
5092,22546 TIREMAN,Detroit,Wayne,"$27,000 "
5041,18665 BIRWOOD,Detroit,Wayne,"$27,000 "
5101,1732 LIVERNOIS Avenue,Detroit,Wayne,"$27,000 "
5041,18475 SNOWDEN Street,Detroit,Wayne,"$27,000 "
5033,16203 ROSEMONT Avenue,Detroit,Wayne,"$27,000 "
5041,20144 CHEYENNE Street,Detroit,Wayne,"$27,101 "
5032,19720 HEYDEN Street,Detroit,Wayne,"$27,101 "
5043,2509 LONGFELLOW Street,Detroit,Wayne,"$27,110 "
5033,16503 Harlow Street,Detroit,Wayne,"$27,125 "
5032,19180 RIVERVIEW Street N,Detroit,Wayne,"$27,200 "
5092,7355 FIELDING Street,Detroit,Wayne,"$27,250 "
5041,18717 WHITCOMB Street,Detroit,Wayne,"$27,469 "
5033,14958 ARCHDALE Street,Detroit,Wayne,"$27,469 "
5033,14103 WOODMONT Avenue,Detroit,Wayne,"$27,469 "
5041,17562 KENTUCKY Street,Detroit,Wayne,"$27,500 "
5041,18971 STOEPEL Street,Detroit,Wayne,"$27,500 "
5043,2340 OAKMAN Boulevard,Detroit,Wayne,"$27,500 "
5033,16166 GILCHRIST Street,Detroit,Wayne,"$27,500 "
5092,6415 MINOCK Street,Detroit,Wayne,"$27,500 "
5092,6260 MINOCK Street,Detroit,Wayne,"$27,500 "
5032,18241 ROSEMONT Avenue,Detroit,Wayne,"$27,500 "
5041,17558 SAN JUAN,Detroit,Wayne,"$27,500 "
5041,17610 KENTUCKY Street,Detroit,Wayne,"$27,500 "
5043,2515 W BOSTON Boulevard,Detroit,Wayne,"$27,500 "
5033,15780 SAINT MARYS Street,Detroit,Wayne,"$27,500 "
5041,19478 PREST Street,Detroit,Wayne,"$27,500 "
5055,6306 FARMBROOK Street,Detroit,Wayne,"$27,500 "
5041,18025 MARK TWAIN Street,Detroit,Wayne,"$27,500 "
5041,484 W GREENDALE,Detroit,Wayne,"$27,500 "
5042,16919 Washburn Street,Detroit,Wayne,"$27,500 "
5043,16895 INVERNESS Street,Detroit,Wayne,"$27,500 "
5053,1779 SEYBURN Street,Detroit,Wayne,"$27,500 "
5092,7328 ROCKDALE,Detroit,Wayne,"$27,501 "
5042,8297 FREDA Street,Detroit,Wayne,"$27,527 "
5033,15168 EVERGREEN Road,Detroit,Wayne,"$27,675 "
5054,15437 EASTBURN Street,Detroit,Wayne,"$27,900 "
5033,14891 GRANDMONT Avenue,Detroit,Wayne,"$27,900 "
5041,19327 WISCONSIN Street N,Detroit,Wayne,"$27,900 "
5042,9072 LANCO Street,Detroit,Wayne,"$27,900 "
5055,4417 COURVILLE Street,Detroit,Wayne,"$27,900 "
5051,19985 REVERE Street,Detroit,Wayne,"$27,900 "
5032,18110 HARLOW Street,Detroit,Wayne,"$27,900 "
5041,18067 INDIANA Street,Detroit,Wayne,"$27,900 "
5034,12679 GRANDMONT Avenue,Detroit,Wayne,"$27,900 "
5033,13930 PENROD Street,Detroit,Wayne,"$27,999 "
5092,6801 STAHELIN Avenue,Detroit,Wayne,"$27,999 "
5042,13680 WADSWORTH Street,Detroit,Wayne,"$28,000 "
5042,13592 MONICA Street,Detroit,Wayne,"$28,000 "
5033,14909 GREENVIEW Road,Detroit,Wayne,"$28,000 "
5043,16233 MUIRLAND Street,Detroit,Wayne,"$28,000 "
5055,6163 OLDTOWN Street,Detroit,Wayne,"$28,000 "
5042,16219 CHERRYLAWN Street,Detroit,Wayne,"$28,000 "
5051,13815 E State Fair Street,Detroit,Wayne,"$28,000 "
5033,15031 KENTFIELD Street,Detroit,Wayne,"$28,000 "
5032,19952 PIERSON Street,Detroit,Wayne,"$28,000 "
5033,15803 WINTHROP Street,Detroit,Wayne,"$28,000 "
5054,14007 ROSSINI,Detroit,Wayne,"$28,000 "
5033,16111 ASBURY Park,Detroit,Wayne,"$28,000 "
5041,17213 SANTA ROSA,Detroit,Wayne,"$28,000 "
5042,9217 LITTLEFIELD Street,Detroit,Wayne,"$28,000 "
5043,4031 GLENDALE Street,Detroit,Wayne,"$28,000 "
5042,16546 HARTWELL,DETROIT,Wayne,"$28,000 "
5054,15475 EASTBURN Street,Detroit,Wayne,"$28,000 "
5041,17175 SANTA BARBARA,Detroit,Wayne,"$28,000 "
5042,13510 INDIANA Street,Detroit,Wayne,"$28,000 "
5033,7296 abington,Detroit,Wayne,"$28,000 "
5033,22507 S KANE Street,Detroit,Wayne,"$28,000 "
5041,20227 APPOLINE Street SW,Detroit,Wayne,"$28,000 "
5052,3970 COMMOR Street,Detroit,Wayne,"$28,000 "
5043,8400 LA SALLE Boulevard,Detroit,Wayne,"$28,000 "
5092,6833 PENROD Street,Detroit,Wayne,"$28,000 "
5032,19489 REDFERN Street,Detroit,Wayne,"$28,000 "
5041,18308 MONICA Street,Detroit,Wayne,"$28,000 "
5032,20268 REDFERN Street,Detroit,Wayne,"$28,000 "
5055,5530 GRAYTON Street,Detroit,Wayne,"$28,000 "
5032,19366 SAINT MARYS Street,Detroit,Wayne,"$28,000 "
5041,18031 MENDOTA Street,Detroit,Wayne,"$28,000 "
5041,17153 APPOLINE Street,Detroit,Wayne,"$28,000 "
5032,18626 PREVOST Street,Detroit,Wayne,"$28,000 "
5042,16541 WASHBURN Street,Detroit,Wayne,"$28,000 "
5041,18685 WHITCOMB Street,Detroit,Wayne,"$28,000 "
5032,18697 RUTHERFORD Street,Detroit,Wayne,"$28,000 "
5054,11061 NASHVILLE Street,Detroit,Wayne,"$28,000 "
5034,9560 STOUT Street,Detroit,Wayne,"$28,000 "
5034,9535 BEAVERLAND,Detroit,Wayne,"$28,000 "
5032,20276 VAUGHAN Street,Detroit,Wayne,"$28,000 "
5034,9624 ARTESIAN Street,Detroit,Wayne,"$28,000 "
5055,10329 LANARK Street,Detroit,Wayne,"$28,000 "
5041,18920 WASHBURN Street,Detroit,Wayne,"$28,000 "
5042,8291 APPOLINE Street,Detroit,Wayne,"$28,000 "
5052,12001 BLOOM Street,Detroit,Wayne,"$28,000 "
5032,19694 RIVERVIEW Street,Detroit,Wayne,"$28,000 "
5043,3780 Hazelwood Street,Detroit,Wayne,"$28,000 "
5041,18031 SAN JUAN,Detroit,Wayne,"$28,000 "
5033,16530 BRAILE Street,Detroit,Wayne,"$28,000 "
5041,18491 STEEL Street,Detroit,Wayne,"$28,000 "
5041,20027 ORLEANS Street,Detroit,Wayne,"$28,000 "
5042,8203 PREST Street,Detroit,Wayne,"$28,000 "
5054,11517 KENNEBEC Street,Detroit,Wayne,"$28,000 "
5042,16546 HARTWELL,Detroit,Wayne,"$28,000 "
5041,17395 GREENLAWN Street,Detroit,Wayne,"$28,000 "
5032,19797 FIELDING Street,Detroit,Wayne,"$28,000 "
5101,209 JUNCTION Street,Detroit,Wayne,"$28,000 "
5033,14635 ABINGTON Avenue,Detroit,Wayne,"$28,100 "
5033,14890 ROSEMONT Avenue,Detroit,Wayne,"$28,100 "
5041,17130 FREELAND Street,Detroit,Wayne,"$28,105 "
5092,7490 ABINGTON Avenue,Detroit,Wayne,"$28,109 "
5092,8137 BEAVERLAND,Detroit,Wayne,"$28,222 "
5032,17600 WINSTON Street,Detroit,Wayne,"$28,250 "
5043,3809 STURTEVANT Street,Detroit,Wayne,"$28,250 "
5042,16812 GREENLAWN Street,Detroit,Wayne,"$28,500 "
5055,10601 HAVERHILL Street,Detroit,Wayne,"$28,500 "
5033,16725 MURRAY HILL Street,Detroit,Wayne,"$28,500 "
5092,7697 MINOCK Street,Detroit,Wayne,"$28,500 "
5092,7376 VAUGHAN Street,Detroit,Wayne,"$28,500 "
5092,6427 ARTESIAN Street,Detroit,Wayne,"$28,500 "
5054,16112 CARLISLE Street,Detroit,Wayne,"$28,500 "
5032,17655 FENTON Street,Detroit,Wayne,"$28,500 "
5043,4071 LESLIE Street,Detroit,Wayne,"$28,500 "
5092,6421 PIEDMONT Street,Detroit,Wayne,"$28,500 "
5032,19206 MONTROSE Street,Detroit,Wayne,"$28,500 "
5032,18245 FENMORE Street,Detroit,Wayne,"$28,500 "
5033,16840 FIVE POINTS Street,Detroit,Wayne,"$28,500 "
5054,18426 ALGONAC Street,Detroit,Wayne,"$28,500 "
5033,13943 GREENVIEW Road,Detroit,Wayne,"$28,500 "
5092,8110 W PARKWAY Street,Detroit,Wayne,"$28,514 "
5032,20249 BURT Road,Detroit,Wayne,"$28,514 "
5041,18420 OHIO Street,Detroit,Wayne,"$28,514 "
5041,20041 OXLEY Street,Detroit,Wayne,"$28,525 "
5041,17566 APPOLINE Street,Detroit,Wayne,"$28,530 "
5092,8069 BEAVERLAND,Detroit,Wayne,"$28,553 "
5041,17143 WOODINGHAM Drive,Detroit,Wayne,"$28,699 "
5041,17134 SANTA BARBARA,Detroit,Wayne,"$28,700 "
5092,7259 FIELDING Street,Detroit,Wayne,"$28,700 "
5055,5793 YORKSHIRE Road,Detroit,Wayne,"$28,750 "
5032,18675 SALEM Street,Detroit,Wayne,"$28,900 "
5092,6305 SAINT MARYS Street,Detroit,Wayne,"$29,000 "
5092,7405 PIEDMONT Street,Detroit,Wayne,"$29,000 "
5032,20275 BURGESS,Detroit,Wayne,"$29,000 "
5033,16816 LAMPHERE,DETROIT,Wayne,"$29,000 "
5041,16913 SORRENTO,Detroit,Wayne,"$29,000 "
5092,7303 AUBURN Street,Detroit,Wayne,"$29,000 "
5041,18598 ORLEANS Street,Detroit,Wayne,"$29,000 "
5055,5815 Guilford,Detroit,Wayne,"$29,000 "
5034,12657 ABINGTON,DETROIT,Wayne,"$29,000 "
5042,16500 BIRWOOD,DETROIT,Wayne,"$29,000 "
5055,3535 GRAYTON,DETROIT,Wayne,"$29,000 "
5032,20069 TRINITY Street,Detroit,Wayne,"$29,000 "
5041,18660 SAN JUAN,Detroit,Wayne,"$29,000 "
5055,6160 NEFF Avenue,Detroit,Wayne,"$29,000 "
5101,9108 HOMER Street,Detroit,Wayne,"$29,000 "
5041,17605 STOEPEL Street,Detroit,Wayne,"$29,000 "
5092,8434 W PARKWAY Street,Detroit,Wayne,"$29,000 "
5055,5250 GRAYTON Street,Detroit,Wayne,"$29,000 "
5034,12657 ABINGTON Avenue,Detroit,Wayne,"$29,000 "
5092,7425 FIELDING Street,Detroit,Wayne,"$29,000 "
5041,18610 ROSELAWN Street,Detroit,Wayne,"$29,000 "
5033,16839 FORRER Street,Detroit,Wayne,"$29,000 "
5042,16500 BIRWOOD Street,Detroit,Wayne,"$29,000 "
5054,15262 BRINGARD Drive,Detroit,Wayne,"$29,000 "
5092,7796 WARWICK Street,Detroit,Wayne,"$29,000 "
5033,14618 FORRER Street,Detroit,Wayne,"$29,000 "
5092,7420 WOODMONT Avenue,Detroit,Wayne,"$29,000 "
5033,14601 ARCHDALE Street,Detroit,Wayne,"$29,000 "
5032,17194 SHAFTSBURY Avenue,Detroit,Wayne,"$29,000 "
5092,6387 STAHELIN Avenue,Detroit,Wayne,"$29,000 "
5041,19136 MONTE VISTA Street,Detroit,Wayne,"$29,000 "
5053,3635 SEMINOLE Street,Detroit,Wayne,"$29,000 "
5051,4083 E OUTER Drive,Detroit,Wayne,"$29,000 "
5034,13608 LONGACRE Street,Detroit,Wayne,"$29,000 "
5043,2535 OAKMAN Boulevard,Detroit,Wayne,"$29,100 "
5055,11951 E OUTER Drive,Detroit,Wayne,"$29,200 "
5055,19188 MALLINA Street,Detroit,Wayne,"$29,299 "
5032,17214 WINSTON Street,Detroit,Wayne,"$29,325 "
5055,11184 BALFOUR Road,Detroit,Wayne,"$29,325 "
5033,15873 KENTFIELD Street,Detroit,Wayne,"$29,500 "
5101,4603 52ND Street,Detroit,Wayne,"$29,500 "
5043,3025 TUXEDO Street,Detroit,Wayne,"$29,500 "
5033,14617 PENROD Street,Detroit,Wayne,"$29,500 "
5041,18639 MONICA Street,Detroit,Wayne,"$29,500 "
5041,20444 SHEFFIELD Road,Detroit,Wayne,"$29,550 "
5041,18605 SANTA ROSA Drive,Detroit,Wayne,"$29,559 "
5041,19455 CHEYENNE Street,Detroit,Wayne,"$29,685 "
5032,19439 STAHELIN Avenue,Detroit,Wayne,"$29,750 "
5033,14308 MANSFIELD Street,Detroit,Wayne,"$29,800 "
5032,22634 ARGUS,Detroit,Wayne,"$29,900 "
5041,18617 SANTA BARBARA,Detroit,Wayne,"$29,900 "
5041,18598 ORLEANS Street,Detroit,Wayne,"$29,900 "
5033,14175 PIEDMONT Street,Detroit,Wayne,"$29,900 "
5041,18266 MANOR Street,Detroit,Wayne,"$29,900 "
5051,19651 PACKARD Street,Detroit,Wayne,"$29,900 "
5092,7386 AUBURN Street,Detroit,Wayne,"$29,900 "
5041,19990 GRIGGS Street,Detroit,Wayne,"$29,900 "
5051,18691 MOENART Street,Detroit,Wayne,"$29,900 "
5033,16604 ASHTON,DETROIT,Wayne,"$29,900 "
5092,6339 PIEDMONT Street,Detroit,Wayne,"$29,900 "
5041,19164 SAN JUAN Drive,Detroit,Wayne,"$29,900 "
5033,16604 ASHTON Avenue,Detroit,Wayne,"$29,900 "
5032,19271 REDFERN Street,Detroit,Wayne,"$29,900 "
5092,7691 MINOCK Street,Detroit,Wayne,"$30,000 "
5092,7709 DOLPHIN,Detroit,Wayne,"$30,000 "
5092,6055 ROSEMONT Avenue,Detroit,Wayne,"$30,000 "
5092,6080 ROSEMONT Avenue,Detroit,Wayne,"$30,000 "
5055,12603 RIAD Street,Detroit,Wayne,"$30,000 "
5092,7551 WOODMONT Avenue,Detroit,Wayne,"$30,000 "
5041,18452 WASHBURN Street,Detroit,Wayne,"$30,000 "
5041,19199 PENNINGTON,Detroit,Wayne,"$30,000 "
5043,274 HOLBROOK Street,Detroit,Wayne,"$30,000 "
5041,20102 NORTHLAWN Street,Detroit,Wayne,"$30,000 "
5055,4536 KENSINGTON Avenue,Detroit,Wayne,"$30,000 "
5033,16526 WINSTON Street,Detroit,Wayne,"$30,000 "
5041,18429 ROBSON,Detroit,Wayne,"$30,000 "
5041,5034 W OUTER,Detroit,Wayne,"$30,000 "
5101,4137 TRENTON Street,Detroit,Wayne,"$30,000 "
5092,6458 BRACE Street,Detroit,Wayne,"$30,000 "
5033,15806 OAKFIELD Street,Detroit,Wayne,"$30,000 "
5032,19633 RIVERVIEW Street,Detroit,Wayne,"$30,000 "
5042,16630 SORRENTO Street,Detroit,Wayne,"$30,000 "
5042,8114 KENTUCKY Street,Detroit,Wayne,"$30,000 "
5041,18026 ARDMORE Street,Detroit,Wayne,"$30,000 "
5032,17162 WOODBINE Street,Detroit,Wayne,"$30,000 "
5051,19194 Alcoy Street,Detroit,Wayne,"$30,000 "
5055,10405 BALFOUR Road,Detroit,Wayne,"$30,000 "
5043,16539 LINWOOD Street,Detroit,Wayne,"$30,000 "
5055,11058 LAKEPOINTE Street,Detroit,Wayne,"$30,000 "
5041,18250 PRAIRIE Street,Detroit,Wayne,"$30,000 "
5042,16838 HUBBELL Street,Detroit,Wayne,"$30,000 "
5066,204 PHILIP Street W,Detroit,Wayne,"$30,000 "
5032,21422 PEMBROKE Avenue,Detroit,Wayne,"$30,000 "
5034,12678 MEMORIAL Street,Detroit,Wayne,"$30,000 "
5042,11421 SUSSEX Street,Detroit,Wayne,"$30,000 "
5042,9237 WARD Street,Detroit,Wayne,"$30,000 "
5034,9931 WESTWOOD Street,Detroit,Wayne,"$30,000 "
5101,2020 JUNCTION Street,Detroit,Wayne,"$30,000 "
5033,14317 BRAMELL Street,Detroit,Wayne,"$30,000 "
5032,16717 ASBURY PARK,Detroit,Wayne,"$30,000 "
5032,18410 Rosemont Avenue,Detroit,Wayne,"$30,000 "
5033,16844 HARLOW Street,Detroit,Wayne,"$30,000 "
5092,6872 Faust Avenue,Detroit,Wayne,"$30,000 "
5042,9400 LITTLEFIELD Street,Detroit,Wayne,"$30,000 "
