Area,Address,City,County,Price
5055,12004 LAING Street,Detroit,Wayne,"$83,000 "
5066,262 Alter,Detroit,Wayne,"$83,000 "
5092,6411 WARWICK Street,Detroit,Wayne,"$83,000 "
5032,18705 ASBURY Park,Detroit,Wayne,"$83,000 "
5041,20475 IRVINGTON Street,Detroit,Wayne,"$83,000 "
5092,6373 Archdale,Detroit,Wayne,"$83,000 "
5092,6785 ROSEMONT Avenue,Detroit,Wayne,"$83,000 "
5033,22490 KENDALL Street,Detroit,Wayne,"$83,000 "
5054,18464 ALGONAC Street,Detroit,Wayne,"$83,000 "
5054,17694 BELAND Street,Detroit,Wayne,"$83,000 "
5043,15897 HOLMUR Street,Detroit,Wayne,"$83,000 "
5092,7747 METTETAL Street,Detroit,Wayne,"$83,000 "
5041,18953 STEEL Street,Detroit,Wayne,"$83,000 "
5042,5941 Oakman Blvd Boulevard,Detroit,Wayne,"$83,000 "
5054,14664 CARLISLE Street,Detroit,Wayne,"$83,000 "
5101,8066 WHITTAKER Street,Detroit,Wayne,"$83,000 "
5053,2492 TOWNSEND Street,Detroit,Wayne,"$83,000 "
5033,22430 RAY Street,Detroit,Wayne,"$83,000 "
5043,3203 WAVERLY Street,Detroit,Wayne,"$83,000 "
5054,12630 GUNSTON Street,Detroit,Wayne,"$83,200 "
5042,16616 LAUDER Street,Detroit,Wayne,"$83,300 "
5032,18263 MURRAY HILL Street,Detroit,Wayne,"$83,500 "
5042,16528 ARDMORE Street,Detroit,Wayne,"$83,500 "
5092,6417 MANSFIELD Street,Detroit,Wayne,"$83,500 "
5055,5934 RADNOR Street,Detroit,Wayne,"$83,500 "
5032,18996 WESTMORELAND Road,Detroit,Wayne,"$83,740 "
5042,14887 SORRENTO Street,Detroit,Wayne,"$83,900 "
5041,17335 SAN JUAN Drive,Detroit,Wayne,"$84,000 "
5042,11374 TERRY Street,Detroit,Wayne,"$84,000 "
5032,19435 ROSEMONT Avenue,Detroit,Wayne,"$84,000 "
5042,16875 PINEHURST Street,Detroit,Wayne,"$84,000 "
5101,3114 S ELECTRIC Street,Detroit,Wayne,"$84,000 "
5055,5266 DEVONSHIRE Road,Detroit,Wayne,"$84,000 "
5092,6515 ASHTON Avenue,Detroit,Wayne,"$84,000 "
5042,16678 CRUSE Street,Detroit,Wayne,"$84,000 "
5051,18637 Conley Street,Detroit,Wayne,"$84,000 "
5092,5709 Brace,Detroit,Wayne,"$84,000 "
5032,19417 BILTMORE Street,Detroit,Wayne,"$84,000 "
5033,15855 PREVOST Street,Detroit,Wayne,"$84,000 "
5041,20058 SANTA ROSA Drive,Detroit,Wayne,"$84,000 "
5042,16252 ILENE Street,Detroit,Wayne,"$84,000 "
5042,14929 BIRWOOD Street,Detroit,Wayne,"$84,000 "
5042,15725 OHIO Street,Detroit,Wayne,"$84,000 "
5055,12518 ELMDALE Street,Detroit,Wayne,"$84,000 "
5055,16021 SARATOGA Street,Detroit,Wayne,"$84,000 "
5051,20440 GALLAGHER Street,Detroit,Wayne,"$84,000 "
5054,17391 HAMBURG Street,Detroit,Wayne,"$84,200 "
5034,9501 Heyden,Detroit,Wayne,"$84,432 "
5054,11581 Sanford Avenue,Detroit,Wayne,"$84,500 "
5055,10851 SOMERSET Avenue,Detroit,Wayne,"$84,500 "
5055,9771 MCKINNEY Street,Detroit,Wayne,"$84,500 "
5041,20214 Greeley,Detroit,Wayne,"$84,500 "
5054,13856 BRINGARD Drive,Detroit,Wayne,"$84,500 "
5042,16535 PREST Street,Detroit,Wayne,"$84,500 "
5042,9234 Appoline Street,Detroit,Wayne,"$84,500 "
5032,20581 KENTFIELD Street,Detroit,Wayne,"$84,500 "
5041,6343 LONDON Street,Detroit,Wayne,"$84,750 "
5032,17756 FENTON Street,Detroit,Wayne,"$84,900 "
5051,17924 MACKAY Street,Detroit,Wayne,"$84,900 "
5054,11271 KENMOOR Street,Detroit,Wayne,"$84,900 "
5055,12824 PAYTON Street,Detroit,Wayne,"$84,900 "
5053,3462 BALDWIN Street,Detroit,Wayne,"$84,900 "
5055,8673 FARMBROOK Street,Detroit,Wayne,"$84,900 "
5042,9966 LAUDER Street,Detroit,Wayne,"$84,900 "
5055,8811 FARMBROOK Street,Detroit,Wayne,"$84,900 "
5032,17646 AVON Avenue,Detroit,Wayne,"$84,900 "
5051,18646 DWYER Street,Detroit,Wayne,"$84,944 "
5092,6716 MEMORIAL Avenue,Detroit,Wayne,"$84,999 "
5042,15384 LITTLEFIELD Street,Detroit,Wayne,"$85,000 "
5055,11551 WAYBURN Street,Detroit,Wayne,"$85,000 "
5043,2520 CORTLAND Street,Detroit,Wayne,"$85,000 "
5033,16535 WOODBINE Street,Detroit,Wayne,"$85,000 "
5101,274 S COLONIAL Street,Detroit,Wayne,"$85,000 "
5041,18632 APPOLINE Street,Detroit,Wayne,"$85,000 "
5055,5031 ANATOLE Street,Detroit,Wayne,"$85,000 "
5042,8878 LITTLEFIELD Street,Detroit,Wayne,"$85,000 "
5042,8951 GRIGGS Street,Detroit,Wayne,"$85,000 "
5055,5764 Lenox Street,Detroit,Wayne,"$85,000 "
5032,19019 CURTIS Street,Detroit,Wayne,"$85,000 "
5032,17321 WESTBROOK Street,Detroit,Wayne,"$85,000 "
5066,201 ASHLAND Street,Detroit,Wayne,"$85,000 "
5042,9330 STEEL Street,Detroit,Wayne,"$85,000 "
5051,19366 LAMONT Street,Detroit,Wayne,"$85,000 "
5042,9268 Sorrento Street,Detroit,Wayne,"$85,000 "
5042,9149 CHEYENNE Street,Detroit,Wayne,"$85,000 "
5042,8576 MARK TWAIN Street,Detroit,Wayne,"$85,000 "
5041,17606 SORRENTO Street,Detroit,Wayne,"$85,000 "
5033,16740  Biltmore  Street,Detroit,Wayne,"$85,000 "
5042,8354 WISCONSIN Street,Detroit,Wayne,"$85,000 "
5042,15341 MARLOWE Street,Detroit,Wayne,"$85,000 "
5055,5974 COPLIN Street,Detroit,Wayne,"$85,000 "
5051,20094 DEAN Street,Detroit,Wayne,"$85,000 "
5033,14201 GLASTONBURY Avenue,Detroit,Wayne,"$85,000 "
5055,10248 HARVARD Road,Detroit,Wayne,"$85,000 "
5042,15816 WASHBURN Street,Detroit,Wayne,"$85,000 "
5033,16164 TRINITY Street,Detroit,Wayne,"$85,000 "
5032,17668 FIVE POINTS Street,Detroit,Wayne,"$85,000 "
5054,17330 DRESDEN Street,Detroit,Wayne,"$85,000 "
5032,17256 WESTBROOK Street,Detroit,Wayne,"$85,000 "
5032,20022 SOUTHFIELD Freeway,Detroit,Wayne,"$85,000 "
5034,12116 SAINT MARYS Street,Detroit,Wayne,"$85,000 "
5042,15064 TRACEY Street,Detroit,Wayne,"$85,000 "
5092,7226 LAMPHERE,Detroit,Wayne,"$85,000 "
5054,17300 HOOVER Street,Detroit,Wayne,"$85,000 "
5055,20462 KINGSVILLE Street,Detroit,Wayne,"$85,000 "
5054,17843 STRASBURG Street,Detroit,Wayne,"$85,000 "
5041,18073 SANTA BARBARA Drive,Detroit,Wayne,"$85,000 "
5101,3745 S BASSETT Street,Detroit,Wayne,"$85,000 "
5092,7242 STAHELIN. Avenue,Detroit,Wayne,"$85,000 "
5092,7242 Stahelin Avenue,Detroit,Wayne,"$85,000 "
5055,12059 ROSSITER Street,Detroit,Wayne,"$85,000 "
5043,15750 Fairfield  Street,Detroit,Wayne,"$85,000 "
5042,8522 ROSELAWN Street,Detroit,Wayne,"$85,000 "
5054,19380 FAIRPORT Street,Detroit,Wayne,"$85,000 "
5043,708 WEBB Street,Detroit,Wayne,"$85,000 "
5092,7466 WOODMONT Avenue,Detroit,Wayne,"$85,000 "
5033,16124 Wormer Avenue,Detroit,Wayne,"$85,000 "
5051,18461 SUNSET Street,Detroit,Wayne,"$85,000 "
5042,14550 HUBBELL Street,Detroit,Wayne,"$85,000 "
5042,8875 Cloverlawn,Detroit,Wayne,"$85,000 "
5034,10034 PIEDMONT Street,Detroit,Wayne,"$85,000 "
5034,12115 RUTHERFORD Street,Detroit,Wayne,"$85,000 "
5092,8651 EVERGREEN Avenue,Detroit,Wayne,"$85,000 "
5043,3766 COLLINGWOOD Street,Detroit,Wayne,"$85,000 "
5051,19203 NORWOOD Street,Detroit,Wayne,"$85,000 "
5101,3722 Tillman Street,Detroit,Wayne,"$85,000 "
5043,899 Lawrence,Detroit,Wayne,"$85,000 "
5043,570 CHANDLER Street,Detroit,Wayne,"$85,000 "
5041,19480 MARK TWAIN Street,Detroit,Wayne,"$85,000 "
5043,2235 Glynn Court,Detroit,Wayne,"$85,000 "
5066,193 NEWPORT Street,Detroit,Wayne,"$85,000 "
5055,14311 KILBOURNE Street,Detroit,Wayne,"$85,000 "
5032,20084 ARCHDALE Street,Detroit,Wayne,"$85,000 "
5092,7431 PENROD Street,Detroit,Wayne,"$85,000 "
5041,19760 ARDMORE Street,Detroit,Wayne,"$85,000 "
5042,8242 FREDA Street,Detroit,Wayne,"$85,000 "
5066,463 CHALMERS Street,Detroit,Wayne,"$85,000 "
5034,11401 GRANDVILLE Avenue,Detroit,Wayne,"$85,000 "
5042,8291 LAUDER Street,Detroit,Wayne,"$85,000 "
5043,4340 GLENDALE Street,Detroit,Wayne,"$85,000 "
5032,21418 BENNETT Street,Detroit,Wayne,"$85,000 "
5054,13870 MANNING Street,Detroit,Wayne,"$85,000 "
5054,20521 STRASBURG Street,Detroit,Wayne,"$85,000 "
5054,14437 GLENWOOD Street,Detroit,Wayne,"$85,000 "
5034,11415 LONGACRE Street,Detroit,Wayne,"$85,000 "
5033,15434 Burt Road,Detroit,Wayne,"$85,000 "
5051,18615 BLOOM Street,Detroit,Wayne,"$85,000 "
5032,19361 OAKFIELD Street,Detroit,Wayne,"$85,000 "
5055,12150 LONGVIEW Street,Detroit,Wayne,"$85,000 "
5051,20306 Caldwell,Detroit,Wayne,"$85,000 "
5041,17134 WARD Street,Detroit,Wayne,"$85,000 "
5051,20487 PACKARD Street,Detroit,Wayne,"$85,000 "
5042,8066 NORMILE Street,Detroit,Wayne,"$85,000 "
5042,15123 W FREELAND Street,Detroit,Wayne,"$85,000 "
5032,18953 WESTMORELAND Road,Detroit,Wayne,"$85,000 "
5032,20087 BLACKSTONE Street,Detroit,Wayne,"$85,000 "
5051,19400 CONLEY Street,Detroit,Wayne,"$85,000 "
5032,18254 LENORE,Detroit,Wayne,"$85,000 "
5054,14459 FAIRMOUNT Drive,Detroit,Wayne,"$85,000 "
5032,18045 SAINT MARYS Street,Detroit,Wayne,"$85,000 "
5101,7501 WHEELER Street,Detroit,Wayne,"$85,000 "
5041,17325 WASHBURN Street,Detroit,Wayne,"$85,000 "
5042,15455 HUBBELL Street,Detroit,Wayne,"$85,000 "
5032,20051 AVON Avenue,Detroit,Wayne,"$85,000 "
5092,6816 WESTWOOD Street,Detroit,Wayne,"$85,000 "
5032,17161 FIELDING Street,Detroit,Wayne,"$85,000 "
5066,318 LENOX Street,Detroit,Wayne,"$85,000 "
5053,451 LODGE Drive,Detroit,Wayne,"$85,000 "
5054,18939 BLACKMOOR Street,Detroit,Wayne,"$85,000 "
5054,14141 COLLINGHAM Drive,Detroit,Wayne,"$85,000 "
5092,6267 GRANDVILLE Avenue,Detroit,Wayne,"$85,000 "
5032,8935 W OUTER Drive,Detroit,Wayne,"$85,000 "
5055,4634 BEDFORD Street,Detroit,Wayne,"$85,000 "
5054,13885 COLLINGHAM Drive,Detroit,Wayne,"$85,000 "
5041,19937 KENTUCKY Street,Detroit,Wayne,"$85,000 "
5101,2713 S ETHEL Street,Detroit,Wayne,"$85,000 "
5032,18929 ROSEMONT Avenue,Detroit,Wayne,"$85,000 "
5054,17625 HOOVER Street,Detroit,Wayne,"$85,000 "
5042,15025 MARK TWAIN Street,Detroit,Wayne,"$85,000 "
5051,20176 BINDER Street,Detroit,Wayne,"$85,000 "
5051,17126 GODDARD Street,Detroit,Wayne,"$85,000 "
5055,12551 LORETTO Street,Detroit,Wayne,"$85,000 "
5051,20410 CHAREST Street,Detroit,Wayne,"$85,000 "
5051,19630 NORWOOD Street,Detroit,Wayne,"$85,000 "
5042,16132 BIRWOOD Street,Detroit,Wayne,"$85,000 "
5041,18428 BIRWOOD Street,Detroit,Wayne,"$85,000 "
5054,14846 MADDELEIN Street,Detroit,Wayne,"$85,000 "
5042,8835 SORRENTO Street,Detroit,Wayne,"$85,000 "
5051,20109 Concord,Detroit,Wayne,"$85,000 "
5042,15834 SUSSEX Street,Detroit,Wayne,"$85,000 "
5101,4465 BRANDON Street,Detroit,Wayne,"$85,000 "
5101,2125 S ANNABELLE Street,Detroit,Wayne,"$85,000 "
5041,18300 FREELAND Street,Detroit,Wayne,"$85,000 "
5055,15239 TROESTER Street,Detroit,Wayne,"$85,000 "
5032,18548 Ashton,Detroit,Wayne,"$85,000 "
5032,18548 ASHTON Avenue,Detroit,Wayne,"$85,000 "
5101,4662 52ND Street,Detroit,Wayne,"$85,000 "
5032,19944 GILCHRIST Street,Detroit,Wayne,"$85,000 "
5033,15519 KENTFIELD Street,Detroit,Wayne,"$85,000 "
5042,8060 CHEYENNE Street,Detroit,Wayne,"$85,000 "
5051,19455 REVERE Street,Detroit,Wayne,"$85,000 "
5101,2303 S EDSEL Street,Detroit,Wayne,"$85,000 "
5092,6510 VAUGHAN Street,Detroit,Wayne,"$85,000 "
5043,15889 LAWTON Street,Detroit,Wayne,"$85,000 "
5101,895 CENTRAL Street,Detroit,Wayne,"$85,000 "
5033,14308 ROCKDALE Street,Detroit,Wayne,"$85,000 "
5054,18671 ALCOY Street,Detroit,Wayne,"$85,000 "
5054,13651 GLENWOOD Street,Detroit,Wayne,"$85,000 "
5041,19441 DEQUINDRE Street,Detroit,Wayne,"$85,000 "
5054,14772 E STATE FAIR Street,Detroit,Wayne,"$85,000 "
5054,11833 WILFRED Street,Detroit,Wayne,"$85,000 "
5032,6001 Warwick Street,Detroit,Wayne,"$85,000 "
5032,19344  BRAILE,Detroit,Wayne,"$85,000 "
5054,16275 COLLINGHAM Drive,Detroit,Wayne,"$85,000 "
5054,19559 KELLY Road,Detroit,Wayne,"$85,000 "
5034,22527 FULLERTON Street,Detroit,Wayne,"$85,000 "
5034,9590 WARWICK Street,Detroit,Wayne,"$85,000 "
5092,7376 ROSEMONT Avenue,Detroit,Wayne,"$85,000 "
5041,18692 PREST Street,Detroit,Wayne,"$85,000 "
5033,16212  Gilchrist,Detroit,Wayne,"$85,000 "
5055,8681 FARMBROOK Street,Detroit,Wayne,"$85,000 "
5055,10844 BALFOUR Road,Detroit,Wayne,"$85,000 "
5042,13168 BIRWOOD Street,Detroit,Wayne,"$85,000 "
5042,15080 SNOWDEN Street NW,Detroit,Wayne,"$85,000 "
5034,13522 GLASTONBURY Avenue,Detroit,Wayne,"$85,000 "
5033,14017 AUBURN Street,Detroit,Wayne,"$85,000 "
5041,19936 WASHBURN Street,Detroit,Wayne,"$85,000 "
5092,6436 N GREENVIEW Avenue W,Detroit,Wayne,"$85,000 "
5034,12896 Rutland,Detroit,Wayne,"$85,000 "
5032,20060 E GILCHRIST Street N,Detroit,Wayne,"$85,000 "
5092,6710 RUTHERFORD Street,Detroit,Wayne,"$85,000 "
5052,11660 DWYER Street,Detroit,Wayne,"$85,000 "
5043,16659 LAWTON Street,Detroit,Wayne,"$85,000 "
5055,12057 ROSEMARY Street,Detroit,Wayne,"$85,000 "
5051,8207 YOLANDA Street,Detroit,Wayne,"$85,300 "
5032,19155 PREVOST Street,Detroit,Wayne,"$85,900 "
5055,11711 GRAYTON Street,Detroit,Wayne,"$85,900 "
5054,19339 WESTPHALIA Street,Detroit,Wayne,"$85,985 "
5054,14046 EASTBURN Street,Detroit,Wayne,"$86,000 "
5042,9600 SCHAEFER,Detroit,Wayne,"$86,000 "
5032,18314 RUTHERFORD Street,Detroit,Wayne,"$86,000 "
5042,11690 Terry Street,Detroit,Wayne,"$86,000 "
5092,7426 rutland Street,Detroit,Wayne,"$86,000 "
5092,7353 BRAILE Street,Detroit,Wayne,"$86,000 "
5033,14644 ARCHDALE Street,Detroit,Wayne,"$86,000 "
5092,7557 DACOSTA,Detroit,Wayne,"$86,000 "
5043,612 MARSTON Street,Detroit,Wayne,"$86,000 "
5034,9585 Westwood Street,Detroit,Wayne,"$86,000 "
5051,19470 PACKARD Street,Detroit,Wayne,"$86,000 "
5051,7466 E BRENTWOOD Street,Detroit,Wayne,"$86,000 "
5092,8001 GRANDVILLE Avenue,Detroit,Wayne,"$86,000 "
5034,9327 VAUGHAN Street,Detroit,Wayne,"$86,000 "
5032,18111 BENTLER Street,Detroit,Wayne,"$86,000 "
5032,18176 KENTFIELD Street,Detroit,Wayne,"$86,000 "
5054,16501 Carlisle,Detroit,Wayne,"$86,000 "
5032,18330 STAHELIN Avenue,Detroit,Wayne,"$86,000 "
5042,13137 INDIANA Street,Detroit,Wayne,"$86,000 "
5032,19742 CHAPEL Street,Detroit,Wayne,"$86,000 "
5032,19750 CHAPEL Street,Detroit,Wayne,"$86,000 "
5054,13869 FAIRMOUNT Drive,Detroit,Wayne,"$86,000 "
5033,16591 WINSTON Street,Detroit,Wayne,"$86,000 "
5051,19636 KLINGER Street,Detroit,Wayne,"$86,000 "
5042,9372 PINEHURST Street,Detroit,Wayne,"$86,000 "
5055,5080 ALTER Road,Detroit,Wayne,"$86,100 "
5041,17175 GREENLAWN Street,Detroit,Wayne,"$86,450 "
5066,2525 EASTLAWN Street,Detroit,Wayne,"$86,500 "
5042,9141 Ward,Detroit,Wayne,"$86,500 "
5042,15427 ROBSON Street,Detroit,Wayne,"$86,500 "
5054,11054 ENGLESIDE Street,Detroit,Wayne,"$86,500 "
5052,6010 CASMERE Street,Detroit,Wayne,"$86,500 "
5041,18234 Manor Street,Detroit,Wayne,"$86,500 "
5041,18238 Santa Rosa Drive,Detroit,Wayne,"$86,600 "
5055,11035 Wayburn Street,Detroit,Wayne,"$86,695 "
5041,20479 COVENTRY Street,Detroit,Wayne,"$86,900 "
5092,6038 GRANDVILLE Avenue,Detroit,Wayne,"$87,000 "
5032,18410 BURT Road,Detroit,Wayne,"$87,000 "
5033,15031 HEYDEN Street,Detroit,Wayne,"$87,000 "
5033,14245 RUTHERFORD Street,Detroit,Wayne,"$87,000 "
5032,19862 GRANDVIEW Street,Detroit,Wayne,"$87,000 "
5054,13071 ALGONAC Street,Detroit,Wayne,"$87,000 "
5051,18116 BLOOM Street,Detroit,Wayne,"$87,000 "
5092,8619 BURT Road,Detroit,Wayne,"$87,000 "
5092,8090 MINOCK Street,Detroit,Wayne,"$87,000 "
5041,17175 GRIGGS Street,Detroit,Wayne,"$87,000 "
5054,16468 ROSSINI Drive,Detroit,Wayne,"$87,000 "
5032,20045 FERGUSON Street,Detroit,Wayne,"$87,000 "
5033,16871 ASHTON Avenue,Detroit,Wayne,"$87,000 "
5034,12757 METTETAL Street,Detroit,Wayne,"$87,000 "
5042,9560 PREST Street,Detroit,Wayne,"$87,000 "
5041,20200 ROSELAWN Street,Detroit,Wayne,"$87,000 "
5032,18919 WINTHROP Street,Detroit,Wayne,"$87,000 "
5041,18516 MONICA Street,Detroit,Wayne,"$87,000 "
5055,11210 MCKINNEY Street,Detroit,Wayne,"$87,000 "
5101,4083 28TH Street,Detroit,Wayne,"$87,000 "
5043,4775 Sturtevant,Detroit,Wayne,"$87,000 "
5055,12511 MAIDEN Street,Detroit,Wayne,"$87,000 "
5041,19990 ORLEANS Street,Detroit,Wayne,"$87,000 "
5055,5252 LODEWYCK Street,Detroit,Wayne,"$87,000 "
5092,7466 BEAVERLAND,Detroit,Wayne,"$87,000 "
5034,14396   Prevost  Street,Detroit,Wayne,"$87,300 "
5092,7761 MONTROSE Street,Detroit,Wayne,"$87,500 "
5042,15391  Hartwell,Detroit,Wayne,"$87,500 "
5043,2911 GLYNN,Detroit,Wayne,"$87,500 "
5032,18714 Sunderland Road,Detroit,Wayne,"$87,500 "
5055,4616 LAKEWOOD Street,Detroit,Wayne,"$87,500 "
5055,5234 BERKSHIRE Street,Detroit,Wayne,"$87,500 "
5034,8849 Heyden St,Detroit,Wayne,"$87,500 "
5041,17617 KENTUCKY Street,Detroit,Wayne,"$87,675 "
5032,18991 GREYDALE Avenue,Detroit,Wayne,"$88,000 "
5051,19965 ROGGE Street,Detroit,Wayne,"$88,000 "
5041,20120 TRACEY Street,Detroit,Wayne,"$88,000 "
5092,7655 HEYDEN Street,Detroit,Wayne,"$88,000 "
5034,13527 METTETAL Street,Detroit,Wayne,"$88,000 "
5054,19962 STRASBURG Street,Detroit,Wayne,"$88,000 "
5051,3010 KALSH Street,Detroit,Wayne,"$88,000 "
5092,7339 WESTWOOD Street,Detroit,Wayne,"$88,000 "
5042,16241 CHERRYLAWN Street,Detroit,Wayne,"$88,000 "
5042,16840 LITTLEFIELD Street,Detroit,Wayne,"$88,000 "
5034,8844 SAINT MARYS Street,Detroit,Wayne,"$88,000 "
5051,17845 GODDARD Street,Detroit,Wayne,"$88,000 "
5092,6786 ASHTON Avenue,Detroit,Wayne,"$88,000 "
5055,10630 WHITEHILL Street,Detroit,Wayne,"$88,000 "
5054,19521 GOULBURN Street,Detroit,Wayne,"$88,000 "
5033,24401 FLORENCE Street,Detroit,Wayne,"$88,000 "
5032,19522 EDINBOROUGH Road,Detroit,Wayne,"$88,000 "
5042,9261 BIRWOOD Street,Detroit,Wayne,"$88,000 "
5042,15884 GRIGGS Street,Detroit,Wayne,"$88,000 "
5032,19491 TRINITY Street,Detroit,Wayne,"$88,000 "
5055,17189 Munich,Detroit,Wayne,"$88,000 "
5051,18026 FLEMING Street,Detroit,Wayne,"$88,000 "
5092,6216 WESTWOOD Street,Detroit,Wayne,"$88,000 "
5042,16634 MARLOWE Street,Detroit,Wayne,"$88,000 "
5032,18038 OAKFIELD Street,Detroit,Wayne,"$88,000 "
5041,18221 LITTLEFIELD Street,Detroit,Wayne,"$88,000 "
5043,16844 NORMANDY Street,Detroit,Wayne,"$88,000 "
5055,4501 FARMBROOK Street,Detroit,Wayne,"$88,000 "
5032,19971 SOUTHFIELD Freeway,Detroit,Wayne,"$88,000 "
5054,13827 COLLINGHAM Drive,Detroit,Wayne,"$88,000 "
5101,6534 HORATIO Street,Detroit,Wayne,"$88,000 "
5051,20051 Revere Street,Detroit,Wayne,"$88,500 "
5092,8663 STOUT Street,Detroit,Wayne,"$88,500 "
5042,8267 E MORROW Circle,Detroit,Wayne,"$88,500 "
5092,7268 PLAINVIEW Avenue,Detroit,Wayne,"$88,500 "
5043,3739 Montgomery,Detroit,Wayne,"$88,500 "
5032,19417 RUTHERFORD Street,Detroit,Wayne,"$88,500 "
5055,5314 LAKEWOOD Street,Detroit,Wayne,"$88,500 "
5032,17147 FENTON Street,Detroit,Wayne,"$88,500 "
5043,3739 MONTGOMERY Street,Detroit,Wayne,"$88,500 "
5055,18014 CHESTER Street,Detroit,Wayne,"$88,800 "
5055,10484 MERLIN Street,Detroit,Wayne,"$89,000 "
5042,14911 TRACEY Street,Detroit,Wayne,"$89,000 "
5054,18031 BELAND Street,Detroit,Wayne,"$89,000 "
5054,18616 BELAND Street,Detroit,Wayne,"$89,000 "
5032,18928 BILTMORE Street,Detroit,Wayne,"$89,000 "
5055,17184 DETROIT Street,Detroit,Wayne,"$89,000 "
5042,13143 Manor Street,Detroit,Wayne,"$89,000 "
5034,11702 BEAVERLAND,Detroit,Wayne,"$89,000 "
5055,5046 Lafontaine Street,Detroit,Wayne,"$89,000 "
5034,9910 Warwick Street,Detroit,Wayne,"$89,000 "
5032,18642 PREVOST Street,Detroit,Wayne,"$89,000 "
5032,19830 WINSTON Street,Detroit,Wayne,"$89,000 "
5033,16525 STAHELIN Avenue,Detroit,Wayne,"$89,000 "
5041,20150 ROSELAWN Street,Detroit,Wayne,"$89,000 "
5101,4685 BRADEN Street,Detroit,Wayne,"$89,000 "
5054,16314 BRINGARD Drive,Detroit,Wayne,"$89,000 "
5092,6387 PLAINVIEW Avenue,Detroit,Wayne,"$89,000 "
5054,15424 CARLISLE Street,Detroit,Wayne,"$89,000 "
5041,20254 E Roselawn  Street N,Detroit,Wayne,"$89,000 "
5051,8161 BLISS Street,Detroit,Wayne,"$89,000 "
5033,15777 KENTFIELD Street,Detroit,Wayne,"$89,000 "
5033,16868 KENTFIELD Street,Detroit,Wayne,"$89,000 "
5092,8221 STOUT Street,Detroit,Wayne,"$89,000 "
5033,15649 MINOCK Street,Detroit,Wayne,"$89,000 "
5055,12750 RIAD Street,Detroit,Wayne,"$89,500 "
5054,18940 Waltham,Detroit,Wayne,"$89,500 "
5055,10885 PEERLESS Street,Detroit,Wayne,"$89,500 "
5043,4373 LESLIE Street,Detroit,Wayne,"$89,500 "
5055,12588 MAIDEN Street,Detroit,Wayne,"$89,800 "
5066,596 Algonquin Street,Detroit,Wayne,"$89,881 "
5042,8294 ROBSON Street,Detroit,Wayne,"$89,900 "
5033,15515 PREVOST Street,Detroit,Wayne,"$89,900 "
5043,2256 N LA SALLE,Detroit,Wayne,"$89,900 "
5032,18330 GRANDVILLE Avenue,Detroit,Wayne,"$89,900 "
5032,19335 WINSTON Street,Detroit,Wayne,"$89,900 "
5092,7450 RUTLAND Street,Detroit,Wayne,"$89,900 "
5032,17550 SUNDERLAND Road,Detroit,Wayne,"$89,900 "
5054,20258 Joann,Detroit,Wayne,"$89,900 "
5052,4551 HOLCOMB Street,Detroit,Wayne,"$89,900 "
5032,18516 KENTFIELD Street,Detroit,Wayne,"$89,900 "
5033,15339 AUBURN Street,Detroit,Wayne,"$89,900 "
5092,6080 EVERGREEN Avenue,Detroit,Wayne,"$89,900 "
5042,16602 PRAIRIE Street,Detroit,Wayne,"$89,900 "
5032,18959 ASHTON Avenue,Detroit,Wayne,"$89,900 "
5034,9000 LONGACRE Street,Detroit,Wayne,"$89,900 "
5041,20006 STRATHMOOR Street,Detroit,Wayne,"$89,900 "
5055,15308 PARK GROVE Street,Detroit,Wayne,"$89,900 "
5092,6587 FORRER Street,Detroit,Wayne,"$89,900 "
5043,16161 FAIRFIELD Street,Detroit,Wayne,"$89,900 "
5042,14935 COYLE Street,Detroit,Wayne,"$89,999 "
5054,16716 FAIRMOUNT Drive,Detroit,Wayne,"$90,000 "
5041,18259 PINEHURST Street,Detroit,Wayne,"$90,000 "
5055,5585 Alter Road,Detroit,Wayne,"$90,000 "
5042,16546 HARTWELL Street,Detroit,Wayne,"$90,000 "
5054,16401 FAIRMOUNT Drive,Detroit,Wayne,"$90,000 "
5032,17666 Shaftsbury Avenue,Detroit,Wayne,"$90,000 "
5055,5929 Bishop Street,Detroit,Wayne,"$90,000 "
5032,20150 Woodbine Street,Detroit,Wayne,"$90,000 "
5055,5115 Marseilles Street,Detroit,Wayne,"$90,000 "
5034,9971 CHATHAM,Detroit,Wayne,"$90,000 "
5042,9567 HUBBELL Street,Detroit,Wayne,"$90,000 "
5066,3416 Algonquin Street,Detroit,Wayne,"$90,000 "
5034,8921 LITTLEFIELD Street,Detroit,Wayne,"$90,000 "
5034,12801 ASBURY Park,Detroit,Wayne,"$90,000 "
5033,14541 WOODMONT Avenue,Detroit,Wayne,"$90,000 "
5041,18978 MONICA Street,Detroit,Wayne,"$90,000 "
5054,19179 BLACKMOOR Street,Detroit,Wayne,"$90,000 "
5042,8826 Littlefield Street,Detroit,Wayne,"$90,000 "
5033,16767 BILTMORE Street,Detroit,Wayne,"$90,000 "
5042,15919 PREST Street,Detroit,Wayne,"$90,000 "
5054,20500 JOANN Street,Detroit,Wayne,"$90,000 "
5051,19978 ROGGE Street,Detroit,Wayne,"$90,000 "
5041,20247 DEQUINDRE Street,Detroit,Wayne,"$90,000 "
5055,11765 DUCHESS Street,Detroit,Wayne,"$90,000 "
5033,16721 GREYDALE Avenue,Detroit,Wayne,"$90,000 "
