Area,Address,City,County,Price,full_address,latitude,longitude
5043,4258 GRAND Street,Detroit,Wayne,"$13,500","4258 GRAND Street, Detroit, Wayne",42.3894138,-83.13763089999999
5041,17130 SNOWDEN Street,Detroit,Wayne,"$13,500","17130 SNOWDEN Street, Detroit, Wayne",42.4171347,-83.1772051
5041,18213 STEEL Street,Detroit,Wayne,"$13,500","18213 STEEL Street, Detroit, Wayne",42.4242163,-83.17295159999999
5052,3335 MCLEAN,DETROIT,Wayne,"$13,500","3335 MCLEAN, DETROIT, Wayne",42.4108422,-83.06141749999999
5042,13119 GRIGGS Street,Detroit,Wayne,"$13,500","13119 GRIGGS Street, Detroit, Wayne",42.3839038,-83.16240750000001
5051,18645 MAINE Street,Detroit,Wayne,"$13,500","18645 MAINE Street, Detroit, Wayne",42.4303176,-83.07613049999999
5033,16594 WESTBROOK Street,Detroit,Wayne,"$13,500","16594 WESTBROOK Street, Detroit, Wayne",42.4109191,-83.25060239999999
5042,14631 MARK TWAIN Street,Detroit,Wayne,"$13,500","14631 MARK TWAIN Street, Detroit, Wayne",42.3964949,-83.18672389999999
5041,18253 SANTA ROSA,Detroit,Wayne,"$13,500","18253 SANTA ROSA, Detroit, Wayne",42.4252058,-83.14360390000002
5043,3295 WAVERLY,Detroit,Wayne,"$13,500","3295 WAVERLY, Detroit, Wayne",42.3896498,-83.1284433
5042,8293 Indiana,Detroit,Wayne,"$13,500","8293 Indiana, Detroit, Wayne",42.3555267,-83.1556828
5033,16570 FIVE POINTS Street,Detroit,Wayne,"$13,500","16570 FIVE POINTS Street, Detroit, Wayne",42.4103389,-83.2862863
5055,5276 HAVERHILL Street,Detroit,Wayne,"$13,500","5276 HAVERHILL Street, Detroit, Wayne",42.4040984,-82.9443855
5054,18915 GRUEBNER Street,Detroit,Wayne,"$13,500","18915 GRUEBNER Street, Detroit, Wayne",42.4326539,-83.01211730000001
5041,20022 HANNA Street,Detroit,Wayne,"$13,500","20022 HANNA Street, Detroit, Wayne",42.4417058,-83.0895993
5041,19984 FREELAND Street,Detroit,Wayne,"$13,500","19984 FREELAND Street, Detroit, Wayne",42.4394065,-83.1864719
5042,15100 CRUSE Street,Detroit,Wayne,"$13,500","15100 CRUSE Street, Detroit, Wayne",42.4012863,-83.18311709999999
5033,16192 LENORE,Detroit,Wayne,"$13,500","16192 LENORE, Detroit, Wayne",42.4086083,-83.2805419
5041,19201 MEYERS Road,Detroit,Wayne,"$13,500","19201 MEYERS Road, Detroit, Wayne",42.4327845,-83.1710635
5034,13523 FAUST Avenue,Detroit,Wayne,"$13,500","13523 FAUST Avenue, Detroit, Wayne",42.3846663,-83.2224949
5042,14802 ARDMORE Street,Detroit,Wayne,"$13,500","14802 ARDMORE Street, Detroit, Wayne",42.3972749,-83.1840316
5041,18700 LITTLEFIELD Street,Detroit,Wayne,"$13,500","18700 LITTLEFIELD Street, Detroit, Wayne",42.4289989,-83.176603
5042,15435 LAUDER Street,Detroit,Wayne,"$13,500","15435 LAUDER Street, Detroit, Wayne",42.4041276,-83.1917744
5042,11685 ROBSON Street,Detroit,Wayne,"$13,500","11685 ROBSON Street, Detroit, Wayne",42.37398570000001,-83.1924251
5054,14456 CARLISLE Street,Detroit,Wayne,"$13,500","14456 CARLISLE Street, Detroit, Wayne",42.4485506,-82.9745832
5092,7405 WARWICK Street,Detroit,Wayne,"$13,500","7405 WARWICK Street, Detroit, Wayne",42.3462396,-83.22721779999999
5033,16541 WINSTON,Detroit,Wayne,"$13,500","16541 WINSTON, Detroit, Wayne",42.4100525,-83.2837318
5055,5829 NORCROSS Street,Detroit,Wayne,"$13,500","5829 NORCROSS Street, Detroit, Wayne",42.396297,-82.980355
5051,19651 HARNED Street,Detroit,Wayne,"$13,500","19651 HARNED Street, Detroit, Wayne",42.4386572,-83.0739734
5051,17817 BINDER Street,Detroit,Wayne,"$13,500","17817 BINDER Street, Detroit, Wayne",42.4242888,-83.0638881
5054,15255 EDMORE Drive,Detroit,Wayne,"$13,500","15255 EDMORE Drive, Detroit, Wayne",42.4474452,-82.9647085
5051,19149 REVERE Street,Detroit,Wayne,"$13,500","19149 REVERE Street, Detroit, Wayne",42.43376869999999,-83.0684246
5034,9056 PATTON Street,Detroit,Wayne,"$13,500","9056 PATTON Street, Detroit, Wayne",42.360065,-83.2417842
5041,20052 SANTA BARBARA Drive,Detroit,Wayne,"$13,501","20052 SANTA BARBARA Drive, Detroit, Wayne",42.4409539,-83.14885799999999
5041,19421 SUSSEX Street,Detroit,Wayne,"$13,505","19421 SUSSEX Street, Detroit, Wayne",42.434493,-83.1966034
5054,15414 EASTBURN Street,Detroit,Wayne,"$13,510","15414 EASTBURN Street, Detroit, Wayne",42.4452563,-82.96299139999999
5042,8843 OTTO Street,Detroit,Wayne,"$13,510","8843 OTTO Street, Detroit, Wayne",42.3597043,-83.1565323
5055,5300 ALTER,Detroit,Wayne,"$13,514","5300 ALTER, Detroit, Wayne",42.4000097,-82.9564554
5032,17415 WINSTON Street,Detroit,Wayne,"$13,550","17415 WINSTON Street, Detroit, Wayne",42.4183715,-83.28410989999999
5034,12644 APPLETON Street,Detroit,Wayne,"$13,566","12644 APPLETON Street, Detroit, Wayne",42.3795451,-83.27182719999999
5032,19942 WESTBROOK Street,Detroit,Wayne,"$13,600","19942 WESTBROOK Street, Detroit, Wayne",42.4374488,-83.252257
5033,15393 MINOCK Street,Detroit,Wayne,"$13,700","15393 MINOCK Street, Detroit, Wayne",42.4021304,-83.23406519999999
5043,3415 EDISON Street,Detroit,Wayne,"$13,793","3415 EDISON Street, Detroit, Wayne",42.3724803,-83.117376
5051,20037 SPENCER Street,Detroit,Wayne,"$13,879","20037 SPENCER Street, Detroit, Wayne",42.443265,-83.02730679999999
5034,12867 GRAYFIELD Street,Detroit,Wayne,"$13,900","12867 GRAYFIELD Street, Detroit, Wayne",42.3820801,-83.2688177
5055,10320 LAKEPOINTE Street,Detroit,Wayne,"$13,900","10320 LAKEPOINTE Street, Detroit, Wayne",42.4132481,-82.9571376
5041,989 W STATE FAIR,Detroit,Wayne,"$13,900","989 W STATE FAIR, Detroit, Wayne",42.4392474,-83.1140393
5092,7643 ROSEMONT Avenue,Detroit,Wayne,"$13,900","7643 ROSEMONT Avenue, Detroit, Wayne",42.3477056,-83.2187482
5033,16216 PATTON Street,Detroit,Wayne,"$13,921","16216 PATTON Street, Detroit, Wayne",42.4094567,-83.2438845
5042,16152 SNOWDEN Street,Detroit,Wayne,"$13,924","16152 SNOWDEN Street, Detroit, Wayne",42.4102549,-83.1770887
5032,19504 FIELDING Street,Detroit,Wayne,"$13,924","19504 FIELDING Street, Detroit, Wayne",42.4346004,-83.2441534
5055,10408 ROXBURY Street,Detroit,Wayne,"$13,924","10408 ROXBURY Street, Detroit, Wayne",42.4144958,-82.9548166
5055,4610 CHATSWORTH Street,Detroit,Wayne,"$13,924","4610 CHATSWORTH Street, Detroit, Wayne",42.39723,-82.94346519999999
5042,16224 Prest,Detroit,Wayne,"$14,000","16224 Prest, Detroit, Wayne",42.410801,-83.1976249
5032,17379 Murray Hill,Detroit,Wayne,"$14,000","17379 Murray Hill, Detroit, Wayne",42.418778,-83.20828759999999
5055,10721 SOMERSET Avenue,Detroit,Wayne,"$14,000","10721 SOMERSET Avenue, Detroit, Wayne",42.4196203,-82.94694129999999
5033,15323 WINTHROP Street,Detroit,Wayne,"$14,000","15323 WINTHROP Street, Detroit, Wayne",42.4020804,-83.20057709999999
5055,6100 LODEWYCK Street,Detroit,Wayne,"$14,000","6100 LODEWYCK Street, Detroit, Wayne",42.4179266,-82.92564349999999
5032,18648 FAUST Avenue,Detroit,Wayne,"$14,000","18648 FAUST Avenue, Detroit, Wayne",42.4275701,-83.22382069999999
5066,825 ASHLAND Street,Detroit,Wayne,"$14,000","825 ASHLAND Street, Detroit, Wayne",42.3725562,-82.9391271
5066,825 ASHLAND,DETROIT,Wayne,"$14,000","825 ASHLAND, DETROIT, Wayne",42.3725562,-82.9391271
5051,20449 Gallagher Street,Detroit,Wayne,"$14,000","20449 Gallagher Street, Detroit, Wayne",42.4458801,-83.0712372
5051,20450 Gallagher Street,Detroit,Wayne,"$14,000","20450 Gallagher Street, Detroit, Wayne",42.445874,-83.0707443
5042,8884 ROBSON Street,Detroit,Wayne,"$14,000","8884 ROBSON Street, Detroit, Wayne",42.3595538,-83.1913745
5033,15458 LAMPHERE Street,Detroit,Wayne,"$14,000","15458 LAMPHERE Street, Detroit, Wayne",42.4030138,-83.2615567
5032,18497 ROSEMONT Avenue,Detroit,Wayne,"$14,000","18497 ROSEMONT Avenue, Detroit, Wayne",42.4262908,-83.2217506
5033,13951 WARWICK Street,Detroit,Wayne,"$14,000","13951 WARWICK Street, Detroit, Wayne",42.3872653,-83.2287802
5032,17685 TRINITY Street,Detroit,Wayne,"$14,000","17685 TRINITY Street, Detroit, Wayne",42.4216001,-83.24965069999999
5092,6373 PENROD Street,Detroit,Wayne,"$14,000","6373 PENROD Street, Detroit, Wayne",42.3371624,-83.2195673
5032,17132 SHAFTSBURY Avenue,Detroit,Wayne,"$14,000","17132 SHAFTSBURY Avenue, Detroit, Wayne",42.4159348,-83.2301099
5054,16485 ROSSINI,Detroit,Wayne,"$14,000","16485 ROSSINI, Detroit, Wayne",42.4441632,-82.9493341
5042,16170 BIRWOOD Street,Detroit,Wayne,"$14,000","16170 BIRWOOD Street, Detroit, Wayne",42.4107336,-83.1641549
5051,20401 GALLAGHER Street,Detroit,Wayne,"$14,000","20401 GALLAGHER Street, Detroit, Wayne",42.445209,-83.0711982
5054,15629 Faircrest Street,Detroit,Wayne,"$14,000","15629 Faircrest Street, Detroit, Wayne",42.4324889,-82.9591635
5032,19941 BILTMORE Street,Detroit,Wayne,"$14,000","19941 BILTMORE Street, Detroit, Wayne",42.4383098,-83.21261609999999
5054,14436 E STATE FAIR Street,Detroit,Wayne,"$14,000","14436 E STATE FAIR Street, Detroit, Wayne",42.4422546,-82.9748042
5033,16604 BLACKSTONE Street,Detroit,Wayne,"$14,000","16604 BLACKSTONE Street, Detroit, Wayne",42.4110466,-83.24951759999999
5041,18600 HUBBELL Street,Detroit,Wayne,"$14,000","18600 HUBBELL Street, Detroit, Wayne",42.4273439,-83.18955869999999
5042,16184 MARK TWAIN Street,Detroit,Wayne,"$14,000","16184 MARK TWAIN Street, Detroit, Wayne",42.4104239,-83.1867012
5041,18618 STOEPEL,DETROIT,Wayne,"$14,000","18618 STOEPEL, DETROIT, Wayne",42.4283472,-83.1421585
5052,13732 SAINT LOUIS,DETROIT,Wayne,"$14,000","13732 SAINT LOUIS, DETROIT, Wayne",42.4178871,-83.0389381
5051,19369 MOENART,DETROIT,Wayne,"$14,000","19369 MOENART, DETROIT, Wayne",42.4369472,-83.05058989999999
5055,9584 OUTER,DETROIT,Wayne,"$14,000","9584 OUTER, DETROIT, Wayne",42.4071448,-83.23238099999999
5055,19171 MCCORMICK Street,Detroit,Wayne,"$14,000","19171 MCCORMICK Street, Detroit, Wayne",42.4324714,-82.9448757
5033,16738 Patton,Detroit,Wayne,"$14,000","16738 Patton, Detroit, Wayne",42.41230300000001,-83.24401660000001
5033,15235 Forrer,Detroit,Wayne,"$14,000","15235 Forrer, Detroit, Wayne",42.4009619,-83.2019503
5042,16855 Birwood,Detroit,Wayne,"$14,000","16855 Birwood, Detroit, Wayne",42.4152371,-83.1648373
5042,16585 Washburn,Detroit,Wayne,"$14,000","16585 Washburn, Detroit, Wayne",42.4133656,-83.16147869999999
5042,16261 Tracey,Detroit,Wayne,"$14,000","16261 Tracey, Detroit, Wayne",42.4116223,-83.1808774
5033,15763 Winthrop,Detroit,Wayne,"$14,000","15763 Winthrop, Detroit, Wayne",42.4067259,-83.2006376
5033,14847 Heyden,Detroit,Wayne,"$14,000","14847 Heyden, Detroit, Wayne",42.3964916,-83.2395702
5032,18469 WARWICK Street,Detroit,Wayne,"$14,000","18469 WARWICK Street, Detroit, Wayne",42.42571179999999,-83.2298981
5066,251 MARLBOROUGH Street,Detroit,Wayne,"$14,000","251 MARLBOROUGH Street, Detroit, Wayne",42.3622291,-82.93641439999999
5041,19306 MONTE VISTA Street,Detroit,Wayne,"$14,000","19306 MONTE VISTA Street, Detroit, Wayne",42.4333094,-83.16841219999999
5041,17180 APPOLINE Street,Detroit,Wayne,"$14,000","17180 APPOLINE Street, Detroit, Wayne",42.4178927,-83.1710202
5032,19454 WINTHROP Street,Detroit,Wayne,"$14,000","19454 WINTHROP Street, Detroit, Wayne",42.434838,-83.2008814
5055,12201 WHITEHILL Street,Detroit,Wayne,"$14,000","12201 WHITEHILL Street, Detroit, Wayne",42.4284034,-82.9513444
5042,16261 TRACEY Street,Detroit,Wayne,"$14,000","16261 TRACEY Street, Detroit, Wayne",42.4116223,-83.1808774
5051,19369 MOENART Street,Detroit,Wayne,"$14,000","19369 MOENART Street, Detroit, Wayne",42.4369472,-83.05058989999999
5033,15509 FIELDING Street,Detroit,Wayne,"$14,000","15509 FIELDING Street, Detroit, Wayne",42.4039307,-83.24302809999999
5055,11591 SOMERSET Avenue,Detroit,Wayne,"$14,000","11591 SOMERSET Avenue, Detroit, Wayne",42.4277602,-82.9407779
5055,4000 GUILFORD Street,Detroit,Wayne,"$14,000","4000 GUILFORD Street, Detroit, Wayne",42.4003348,-82.9222668
5033,16738 PATTON Street,Detroit,Wayne,"$14,000","16738 PATTON Street, Detroit, Wayne",42.41230300000001,-83.24401660000001
5042,16224 PREST Street,Detroit,Wayne,"$14,000","16224 PREST Street, Detroit, Wayne",42.410801,-83.1976249
5042,16585 WASHBURN Street,Detroit,Wayne,"$14,000","16585 WASHBURN Street, Detroit, Wayne",42.4133656,-83.16147869999999
5033,15763 WINTHROP Street,Detroit,Wayne,"$14,000","15763 WINTHROP Street, Detroit, Wayne",42.4067259,-83.2006376
5033,14847 HEYDEN Street,Detroit,Wayne,"$14,000","14847 HEYDEN Street, Detroit, Wayne",42.3964916,-83.2395702
5032,17379 MURRAY HILL Street,Detroit,Wayne,"$14,000","17379 MURRAY HILL Street, Detroit, Wayne",42.418778,-83.20828759999999
5033,15235 FORRER Street,Detroit,Wayne,"$14,000","15235 FORRER Street, Detroit, Wayne",42.4009619,-83.2019503
5101,5883 TARNOW Street,Detroit,Wayne,"$14,000","5883 TARNOW Street, Detroit, Wayne",42.339021,-83.1404761
5042,16855 BIRWOOD Street,Detroit,Wayne,"$14,000","16855 BIRWOOD Street, Detroit, Wayne",42.4152371,-83.1648373
5055,15579 EASTWOOD Street,Detroit,Wayne,"$14,000","15579 EASTWOOD Street, Detroit, Wayne",42.434041,-82.9601507
5041,19194 STANSBURY Street,Detroit,Wayne,"$14,000","19194 STANSBURY Street, Detroit, Wayne",42.4329961,-83.1838317
5055,9584 E OUTER Drive,Detroit,Wayne,"$14,000","9584 E OUTER Drive, Detroit, Wayne",42.4145321,-82.9691555
5042,13566 BIRWOOD Street W,Detroit,Wayne,"$14,000","13566 BIRWOOD Street W, Detroit, Wayne",42.3870377,-83.1629864
5033,15434 OAKFIELD Street,Detroit,Wayne,"$14,000","15434 OAKFIELD Street, Detroit, Wayne",42.4036433,-83.21353049999999
5052,13732 SAINT LOUIS Street,Detroit,Wayne,"$14,000","13732 SAINT LOUIS Street, Detroit, Wayne",42.4178871,-83.0389381
5033,15819 VAUGHAN Street,Detroit,Wayne,"$14,000","15819 VAUGHAN Street, Detroit, Wayne",42.4064073,-83.23901
5042,14565 WHITCOMB Street,Detroit,Wayne,"$14,000","14565 WHITCOMB Street, Detroit, Wayne",42.39529830000001,-83.1963564
5051,18821 LAMONT Street,Detroit,Wayne,"$14,000","18821 LAMONT Street, Detroit, Wayne",42.4318575,-83.0545537
5092,7337 PENROD Street,Detroit,Wayne,"$14,000","7337 PENROD Street, Detroit, Wayne",42.3453639,-83.21987779999999
5042,16670 WHITCOMB Street,Detroit,Wayne,"$14,000","16670 WHITCOMB Street, Detroit, Wayne",42.4136292,-83.19639880000001
5042,16853 COYLE,Detroit,Wayne,"$14,000","16853 COYLE, Detroit, Wayne",42.4150224,-83.194667
5042,9144 MANOR,Detroit,Wayne,"$14,000","9144 MANOR, Detroit, Wayne",42.3617523,-83.16633139999999
5032,19467 BURGESS,Detroit,Wayne,"$14,000","19467 BURGESS, Detroit, Wayne",42.4338112,-83.2563152
5051,18674 SAINT LOUIS Street,Detroit,Wayne,"$14,000","18674 SAINT LOUIS Street, Detroit, Wayne",42.4311799,-83.0399345
5055,19205 MCCORMICK Street,Detroit,Wayne,"$14,000","19205 MCCORMICK Street, Detroit, Wayne",42.4322502,-82.9443204
5055,13068 ROSEMARY Street,Detroit,Wayne,"$14,000","13068 ROSEMARY Street, Detroit, Wayne",42.41323149999999,-82.978465
5042,8560 WHITCOMB Street,Detroit,Wayne,"$14,000","8560 WHITCOMB Street, Detroit, Wayne",42.3567403,-83.1945003
5055,4358 CHATSWORTH Street,Detroit,Wayne,"$14,000","4358 CHATSWORTH Street, Detroit, Wayne",42.3962266,-82.9427451
5041,18683 FREELAND Street,Detroit,Wayne,"$14,000","18683 FREELAND Street, Detroit, Wayne",42.4284612,-83.1866187
5092,7711 ARTESIAN Street,Detroit,Wayne,"$14,000","7711 ARTESIAN Street, Detroit, Wayne",42.3485403,-83.2261144
5092,7767 SAINT MARYS Street,Detroit,Wayne,"$14,000","7767 SAINT MARYS Street, Detroit, Wayne",42.3493547,-83.2040976
5055,10709 Meuse,Detroit,Wayne,"$14,000","10709 Meuse, Detroit, Wayne",42.4214931,-82.9415429
5066,357 LAKEWOOD Street,Detroit,Wayne,"$14,000","357 LAKEWOOD Street, Detroit, Wayne",42.3634972,-82.94028970000001
5042,13924 COYLE Street,Detroit,Wayne,"$14,000","13924 COYLE Street, Detroit, Wayne",42.3876983,-83.19329890000002
5055,10689 LANARK Street,Detroit,Wayne,"$14,000","10689 LANARK Street, Detroit, Wayne",42.4246023,-82.9334147
5055,5590 DEVONSHIRE,Detroit,Wayne,"$14,000","5590 DEVONSHIRE, Detroit, Wayne",42.4062722,-82.9446201
5055,11669 LAING Street,Detroit,Wayne,"$14,000","11669 LAING Street, Detroit, Wayne",42.4222271,-82.9572762
5054,13692 CARLISLE Street,Detroit,Wayne,"$14,000","13692 CARLISLE Street, Detroit, Wayne",42.44836979999999,-82.9836362
5051,19264 KEYSTONE Street,Detroit,Wayne,"$14,000","19264 KEYSTONE Street, Detroit, Wayne",42.435727,-83.051261
5054,15289 EASTBURN Street,Detroit,Wayne,"$14,000","15289 EASTBURN Street, Detroit, Wayne",42.4456794,-82.96400009999999
5032,19356 GRANDVIEW Street,Detroit,Wayne,"$14,000","19356 GRANDVIEW Street, Detroit, Wayne",42.4322717,-83.28477819999999
5043,2011 EWALD Circle,Detroit,Wayne,"$14,000","2011 EWALD Circle, Detroit, Wayne",42.3946299,-83.1306804
5101,2019 CENTRAL Street,Detroit,Wayne,"$14,000","2019 CENTRAL Street, Detroit, Wayne",42.3108704,-83.1233204
5034,9574 BURT Road,Detroit,Wayne,"$14,000","9574 BURT Road, Detroit, Wayne",42.36574479999999,-83.2456818
5092,7234 ARTESIAN Street,Detroit,Wayne,"$14,000","7234 ARTESIAN Street, Detroit, Wayne",42.3439169,-83.2253923
5101,5831 ROGERS Street,Detroit,Wayne,"$14,000","5831 ROGERS Street, Detroit, Wayne",42.3134844,-83.1020515
5041,18618 STOEPEL Street,Detroit,Wayne,"$14,000","18618 STOEPEL Street, Detroit, Wayne",42.4283472,-83.1421585
5051,8322 YOLANDA Street,Detroit,Wayne,"$14,000","8322 YOLANDA Street, Detroit, Wayne",42.4378922,-83.0189876
5032,17153 MANSFIELD Street,Detroit,Wayne,"$14,001","17153 MANSFIELD Street, Detroit, Wayne",42.4167237,-83.20607989999999
5032,19800 FORRER Street,Detroit,Wayne,"$14,009","19800 FORRER Street, Detroit, Wayne",42.4372628,-83.2027002
5033,16151 ASBURY Park,Detroit,Wayne,"$14,009","16151 ASBURY Park, Detroit, Wayne",42.4093516,-83.209035
5033,15410 STOUT Street,Detroit,Wayne,"$14,009","15410 STOUT Street, Detroit, Wayne",42.4026809,-83.24143289999999
5032,19497 HUNTINGTON Road,Detroit,Wayne,"$14,014","19497 HUNTINGTON Road, Detroit, Wayne",42.434718,-83.2338522
5042,16635 FREELAND Street,Detroit,Wayne,"$14,027","16635 FREELAND Street, Detroit, Wayne",42.4135683,-83.1862956
5101,7232 NAVY Street,Detroit,Wayne,"$14,050","7232 NAVY Street, Detroit, Wayne",42.311802,-83.1205705
5092,6769 PIEDMONT Street,Detroit,Wayne,"$14,050","6769 PIEDMONT Street, Detroit, Wayne",42.3406521,-83.228245
5032,18331 MARGARETA Street,Detroit,Wayne,"$14,101","18331 MARGARETA Street, Detroit, Wayne",42.4265476,-83.2222151
5092,6768 FAUST Avenue,Detroit,Wayne,"$14,125","6768 FAUST Avenue, Detroit, Wayne",42.3407551,-83.22041089999999
5032,19136 REDFERN Street,Detroit,Wayne,"$14,200","19136 REDFERN Street, Detroit, Wayne",42.4297718,-83.2639379
5033,14146 BRAMELL Street,Detroit,Wayne,"$14,200","14146 BRAMELL Street, Detroit, Wayne",42.3887951,-83.2648112
5032,17164 FIVE POINTS Street,Detroit,Wayne,"$14,250","17164 FIVE POINTS Street, Detroit, Wayne",42.4152603,-83.28625149999999
5033,14024 RUTLAND Street,Detroit,Wayne,"$14,300","14024 RUTLAND Street, Detroit, Wayne",42.3885964,-83.2129964
5041,20170 MONTE VISTA,DETROIT,Wayne,"$14,360","20170 MONTE VISTA, DETROIT, Wayne",42.4418383,-83.1686895
5041,20170 MONTE VISTA Street,Detroit,Wayne,"$14,360","20170 MONTE VISTA Street, Detroit, Wayne",42.4418383,-83.1686895
5101,5914 CECIL Street,Detroit,Wayne,"$14,400","5914 CECIL Street, Detroit, Wayne",42.3402818,-83.1385166
5043,633 Westminster,Detroit,Wayne,"$14,500","633 Westminster, Detroit, Wayne",42.38864239999999,-83.0752481
5092,8085 Stahelin Ave,Detroit,Wayne,"$14,500","8085 Stahelin Ave, Detroit, Wayne",42.351782,-83.2249306
5043,633 WESTMINSTER Street,Detroit,Wayne,"$14,500","633 WESTMINSTER Street, Detroit, Wayne",42.38864239999999,-83.0752481
5055,15551 FORDHAM Street,Detroit,Wayne,"$14,500","15551 FORDHAM Street, Detroit, Wayne",42.4349042,-82.9607159
5041,19950 NORTHLAWN Street,Detroit,Wayne,"$14,500","19950 NORTHLAWN Street, Detroit, Wayne",42.4394546,-83.15436799999999
5092,7401 MINOCK Street,Detroit,Wayne,"$14,500","7401 MINOCK Street, Detroit, Wayne",42.3461055,-83.2320836
5034,8875 PLAINVIEW Avenue,Detroit,Wayne,"$14,500","8875 PLAINVIEW Avenue, Detroit, Wayne",42.3587592,-83.2349977
5054,15656 COLLINGHAM,Detroit,Wayne,"$14,500","15656 COLLINGHAM, Detroit, Wayne",42.4480169,-82.9597965
5033,16143 WORMER Street,Detroit,Wayne,"$14,500","16143 WORMER Street, Detroit, Wayne",42.40791979999999,-83.27964630000001
5032,17163 STOUT Street,Detroit,Wayne,"$14,500","17163 STOUT Street, Detroit, Wayne",42.4159927,-83.2426338
5054,15841 COLLINGHAM Drive,Detroit,Wayne,"$14,500","15841 COLLINGHAM Drive, Detroit, Wayne",42.448452,-82.9577302
5055,11951 ROXBURY,Detroit,Wayne,"$14,500","11951 ROXBURY, Detroit, Wayne",42.429719,-82.94328569999999
5032,17154 WOODBINE Street,Detroit,Wayne,"$14,500","17154 WOODBINE Street, Detroit, Wayne",42.4153855,-83.27822719999999
5033,13955 PREVOST Street,Detroit,Wayne,"$14,500","13955 PREVOST Street, Detroit, Wayne",42.3878432,-83.202705
5051,1641 E OUTER Drive,Detroit,Wayne,"$14,500","1641 E OUTER Drive, Detroit, Wayne",42.440542,-83.0777658
5033,15434 RUTHERFORD Street,Detroit,Wayne,"$14,500","15434 RUTHERFORD Street, Detroit, Wayne",42.4037665,-83.20393159999999
5032,20051 CHAPEL Street,Detroit,Wayne,"$14,500","20051 CHAPEL Street, Detroit, Wayne",42.4388692,-83.25531389999999
5092,7515 Winthrop Street,Detroit,Wayne,"$14,500","7515 Winthrop Street, Detroit, Wayne",42.3477115,-83.19792199999999
5092,6791 ARTESIAN Street,Detroit,Wayne,"$14,500","6791 ARTESIAN Street, Detroit, Wayne",42.3409856,-83.2258351
5034,9066 BRACE Street,Detroit,Wayne,"$14,500","9066 BRACE Street, Detroit, Wayne",42.36054559999999,-83.2235177
5054,13661 BRINGARD Drive,Detroit,Wayne,"$14,500","13661 BRINGARD Drive, Detroit, Wayne",42.44608119999999,-82.98417150000002
5034,20640 ORANGELAWN Street,Detroit,Wayne,"$14,500","20640 ORANGELAWN Street, Detroit, Wayne",42.3673627,-83.24303730000001
5092,8245 PIERSON Street,Detroit,Wayne,"$14,530","8245 PIERSON Street, Detroit, Wayne",42.3526979,-83.2445542
5032,19033 CHAPEL Street,Detroit,Wayne,"$14,601","19033 CHAPEL Street, Detroit, Wayne",42.42831049999999,-83.2550961
5054,14952 FAIRMOUNT,Detroit,Wayne,"$14,750","14952 FAIRMOUNT, Detroit, Wayne",42.444264,-82.9678284
5041,20508 MONTE VISTA Street,Detroit,Wayne,"$14,750","20508 MONTE VISTA Street, Detroit, Wayne",42.444709,-83.1687733
5033,14126 GRANDVILLE Avenue,Detroit,Wayne,"$14,750","14126 GRANDVILLE Avenue, Detroit, Wayne",42.3893003,-83.23064149999999
5033,14544 CHATHAM Street,Detroit,Wayne,"$14,799","14544 CHATHAM Street, Detroit, Wayne",42.3937568,-83.2625573
5033,15480 AUBURN Street,Detroit,Wayne,"$14,799","15480 AUBURN Street, Detroit, Wayne",42.4034127,-83.2347953
5052,3776 SENECA Street,Detroit,Wayne,"$14,800","3776 SENECA Street, Detroit, Wayne",42.3700117,-83.001691
5092,6487 PLAINVIEW Avenue,Detroit,Wayne,"$14,835","6487 PLAINVIEW Avenue, Detroit, Wayne",42.3385252,-83.234169
5032,17225 SHAFTSBURY Avenue,Detroit,Wayne,"$14,900","17225 SHAFTSBURY Avenue, Detroit, Wayne",42.4171734,-83.2307184
5041,17383 WISCONSIN Street,Detroit,Wayne,"$14,900","17383 WISCONSIN Street, Detroit, Wayne",42.4200249,-83.15743239999999
5032,17307 CHAPEL Street,Detroit,Wayne,"$14,900","17307 CHAPEL Street, Detroit, Wayne",42.4177486,-83.25425969999999
5033,15415 WINTHROP Street,Detroit,Wayne,"$14,900","15415 WINTHROP Street, Detroit, Wayne",42.4035468,-83.20051199999999
5041,19761 PREST Street,Detroit,Wayne,"$14,900","19761 PREST Street, Detroit, Wayne",42.4366984,-83.1992173
5042,15719 KENTUCKY Street,Detroit,Wayne,"$14,900","15719 KENTUCKY Street, Detroit, Wayne",42.4064792,-83.159041
5032,18567 ASHTON Avenue,Detroit,Wayne,"$14,900","18567 ASHTON Avenue, Detroit, Wayne",42.42724940000001,-83.22065429999999
5041,18701 COYLE Street,Detroit,Wayne,"$14,900","18701 COYLE Street, Detroit, Wayne",42.428399,-83.1952154
5032,20010 GRANDVIEW Street,Detroit,Wayne,"$14,900","20010 GRANDVIEW Street, Detroit, Wayne",42.4380987,-83.2849141
5055,4327 BEDFORD Street,Detroit,Wayne,"$14,900","4327 BEDFORD Street, Detroit, Wayne",42.3974051,-82.9382399
5055,11538 ROSSITER Street,Detroit,Wayne,"$14,900","11538 ROSSITER Street, Detroit, Wayne",42.4239638,-82.9498558
5092,6740 VAUGHAN Street,Detroit,Wayne,"$14,900","6740 VAUGHAN Street, Detroit, Wayne",42.3401287,-83.2362345
5032,17621 KENTFIELD Street,Detroit,Wayne,"$14,900","17621 KENTFIELD Street, Detroit, Wayne",42.42090839999999,-83.24171369999999
