Area,Address,City,County,Price,full_address,latitude,longitude
5043,15792 Wabash Street,Detroit,Wayne,"$56,000","15792 Wabash Street, Detroit, Wayne",42.408998,-83.1192112
5042,8975 Griggs Street,Detroit,Wayne,"$56,000","8975 Griggs Street, Detroit, Wayne",42.3608415,-83.1619741
5034,12803 ABINGTON Avenue,Detroit,Wayne,"$56,000","12803 ABINGTON Avenue, Detroit, Wayne",42.3822914,-83.2114907
5033,16701 Greydale Avenue,Detroit,Wayne,"$56,000","16701 Greydale Avenue, Detroit, Wayne",42.41132890000001,-83.2563389
5092,7657 MINOCK Street,Detroit,Wayne,"$56,000","7657 MINOCK Street, Detroit, Wayne",42.3477192,-83.2321297
5092,6374 GRANDVILLE Avenue,Detroit,Wayne,"$56,000","6374 GRANDVILLE Avenue, Detroit, Wayne",42.3370614,-83.2288161
5042,9076 CLOVERLAWN Street,Detroit,Wayne,"$56,000","9076 CLOVERLAWN Street, Detroit, Wayne",42.3620233,-83.1506459
5034,9271 BRAILE Street,Detroit,Wayne,"$56,000","9271 BRAILE Street, Detroit, Wayne",42.3625074,-83.243614
5033,16539 RUTHERFORD Street,Detroit,Wayne,"$56,000","16539 RUTHERFORD Street, Detroit, Wayne",42.4110355,-83.20473059999999
5032,18744 GLASTONBURY Road,Detroit,Wayne,"$56,000","18744 GLASTONBURY Road, Detroit, Wayne",42.4289176,-83.2227068
5034,12851 APPLETON Street,Detroit,Wayne,"$56,000","12851 APPLETON Street, Detroit, Wayne",42.3817891,-83.2724258
5033,16817 ASBURY Park,Detroit,Wayne,"$56,000","16817 ASBURY Park, Detroit, Wayne",42.4142981,-83.20925299999999
5042,15770 SNOWDEN Street,Detroit,Wayne,"$56,000","15770 SNOWDEN Street, Detroit, Wayne",42.4069359,-83.1769376
5033,14901 Grandmont,Detroit,Wayne,"$56,000","14901 Grandmont, Detroit, Wayne",42.398801,-83.20985309999999
5054,17341 BRADFORD Street,Detroit,Wayne,"$56,000","17341 BRADFORD Street, Detroit, Wayne",42.4241608,-83.0008376
5042,13592 Indiana Street,Detroit,Wayne,"$56,000","13592 Indiana Street, Detroit, Wayne",42.38752179999999,-83.1567745
5092,5761 Brace,Detroit,Wayne,"$56,000","5761 Brace, Detroit, Wayne",42.3313028,-83.22298719999999
5032,18230 MANSFIELD Street,Detroit,Wayne,"$56,000","18230 MANSFIELD Street, Detroit, Wayne",42.4235628,-83.2058187
5055,11348 LAKEPOINTE Street,Detroit,Wayne,"$56,000","11348 LAKEPOINTE Street, Detroit, Wayne",42.4226283,-82.94943789999999
5032,19156 FORRER Street,Detroit,Wayne,"$56,000","19156 FORRER Street, Detroit, Wayne",42.4312215,-83.2029171
5055,11914 LAING Street,Detroit,Wayne,"$56,000","11914 LAING Street, Detroit, Wayne",42.4244303,-82.9550588
5092,7411 FORRER Street,Detroit,Wayne,"$56,000","7411 FORRER Street, Detroit, Wayne",42.346256,-83.2002845
5055,10859 STRATMAN Street,Detroit,Wayne,"$56,000","10859 STRATMAN Street, Detroit, Wayne",42.4176981,-82.9572664
5055,6300 NEFF Avenue,Detroit,Wayne,"$56,000","6300 NEFF Avenue, Detroit, Wayne",42.4178883,-82.9312356
5032,19440 SAINT MARYS Street,Detroit,Wayne,"$56,500","19440 SAINT MARYS Street, Detroit, Wayne",42.4345811,-83.2071825
5101,4337 Seebaldt Street,Detroit,Wayne,"$56,500","4337 Seebaldt Street, Detroit, Wayne",42.3562336,-83.1157814
5032,19781 FIELDING Street,Detroit,Wayne,"$56,500","19781 FIELDING Street, Detroit, Wayne",42.4361122,-83.24469309999999
5054,20201 VEACH Street,Detroit,Wayne,"$56,500","20201 VEACH Street, Detroit, Wayne",42.4451545,-83.02163139999999
5042,14920 PINEHURST Street,Detroit,Wayne,"$56,500","14920 PINEHURST Street, Detroit, Wayne",42.3995687,-83.1657389
5092,7813 WARWICK Street,Detroit,Wayne,"$56,900","7813 WARWICK Street, Detroit, Wayne",42.349923,-83.2273855
5042,14088 ROSELAWN Street,Detroit,Wayne,"$56,900","14088 ROSELAWN Street, Detroit, Wayne",42.3913804,-83.1506661
5032,19918 NORTHROP Street,Detroit,Wayne,"$56,950","19918 NORTHROP Street, Detroit, Wayne",42.4368249,-83.26201379999999
5032,18705 GLASTONBURY Road,Detroit,Wayne,"$57,000","18705 GLASTONBURY Road, Detroit, Wayne",42.4283497,-83.2232439
5101,3200 S DEACON Street,Detroit,Wayne,"$57,000","3200 S DEACON Street, Detroit, Wayne",42.2625406,-83.158288
5051,20447 SPENCER Street,Detroit,Wayne,"$57,000","20447 SPENCER Street, Detroit, Wayne",42.44677069999999,-83.0274312
5032,19484 LAHSER Road,Detroit,Wayne,"$57,000","19484 LAHSER Road, Detroit, Wayne",42.4337868,-83.25812409999999
5042,14946 LITTLEFIELD Street,Detroit,Wayne,"$57,000","14946 LITTLEFIELD Street, Detroit, Wayne",42.3994432,-83.1755213
5055,4015 BEDFORD Street,Detroit,Wayne,"$57,000","4015 BEDFORD Street, Detroit, Wayne",42.3952154,-82.9368374
5034,11792 Burt Road,Detroit,Wayne,"$57,000","11792 Burt Road, Detroit, Wayne",42.3745029,-83.2459535
5042,15887 SNOWDEN Street,Detroit,Wayne,"$57,000","15887 SNOWDEN Street, Detroit, Wayne",42.40882,-83.177514
5055,10765 LANARK Street,Detroit,Wayne,"$57,000","10765 LANARK Street, Detroit, Wayne",42.4255252,-82.93268069999999
5042,11715 W SCHAEFER,Detroit,Wayne,"$57,000","11715 W SCHAEFER, Detroit, Wayne",42.331427,-83.0457538
5092,7395 BRAILE Street,Detroit,Wayne,"$57,000","7395 BRAILE Street, Detroit, Wayne",42.3457243,-83.24241459999999
5092,6914 AUBURN Street,Detroit,Wayne,"$57,000","6914 AUBURN Street, Detroit, Wayne",42.3425831,-83.2325776
5055,5555 FARMBROOK Street,Detroit,Wayne,"$57,000","5555 FARMBROOK Street, Detroit, Wayne",42.41383949999999,-82.9224229
5052,3855 HARDING Street,Detroit,Wayne,"$57,000","3855 HARDING Street, Detroit, Wayne",42.3778291,-82.9870885
5032,18254 Mansfield Street,Detroit,Wayne,"$57,000","18254 Mansfield Street, Detroit, Wayne",42.4239265,-83.205845
5092,7781 HEYDEN Street,Detroit,Wayne,"$57,000","7781 HEYDEN Street, Detroit, Wayne",42.3493487,-83.2382921
5033,16240 SAINT MARYS Street,Detroit,Wayne,"$57,000","16240 SAINT MARYS Street, Detroit, Wayne",42.4101404,-83.2064312
5055,4312 GRAY Street,Detroit,Wayne,"$57,000","4312 GRAY Street, Detroit, Wayne",42.38731,-82.9647032
5033,22778 N KANE Street,Detroit,Wayne,"$57,000","22778 N KANE Street, Detroit, Wayne",42.3912095,-83.26246900000001
5032,21722 CURTIS Street,Detroit,Wayne,"$57,000","21722 CURTIS Street, Detroit, Wayne",42.4225799,-83.25713089999999
5055,5220 HAVERHILL Street,Detroit,Wayne,"$57,000","5220 HAVERHILL Street, Detroit, Wayne",42.4033825,-82.9439457
5032,18405 WESTMORELAND Road,Detroit,Wayne,"$57,000","18405 WESTMORELAND Road, Detroit, Wayne",42.4247453,-83.2367513
5055,20212 MCCORMICK Street,Detroit,Wayne,"$57,000","20212 MCCORMICK Street, Detroit, Wayne",42.4277992,-82.934595
5055,11690 LAING Street,Detroit,Wayne,"$57,000","11690 LAING Street, Detroit, Wayne",42.4223124,-82.9565578
5055,11043 WILSHIRE Drive,Detroit,Wayne,"$57,000","11043 WILSHIRE Drive, Detroit, Wayne",42.4050678,-82.9938506
5042,12065 WARD Street,Detroit,Wayne,"$57,000","12065 WARD Street, Detroit, Wayne",42.3764693,-83.17345650000001
5032,19701 RUTHERFORD Street,Detroit,Wayne,"$57,000","19701 RUTHERFORD Street, Detroit, Wayne",42.4358274,-83.2057179
5034,12947 APPLETON Street,Detroit,Wayne,"$57,000","12947 APPLETON Street, Detroit, Wayne",42.3831097,-83.2724734
5041,20211 MENDOTA Street,Detroit,Wayne,"$57,000","20211 MENDOTA Street, Detroit, Wayne",42.4424287,-83.1670565
5042,9206 PINEHURST Street,Detroit,Wayne,"$57,000","9206 PINEHURST Street, Detroit, Wayne",42.3626533,-83.1651344
5054,11543 ENGLESIDE Street,Detroit,Wayne,"$57,000","11543 ENGLESIDE Street, Detroit, Wayne",42.4176993,-83.0025702
5092,6267 GRANDVILLE Avenue,Detroit,Wayne,"$57,000","6267 GRANDVILLE Avenue, Detroit, Wayne",42.3357961,-83.2292946
5054,16035 E STATE FAIR Street,Detroit,Wayne,"$57,000","16035 E STATE FAIR Street, Detroit, Wayne",42.4431554,-82.9550818
5032,19429 Grandville Avenue,Detroit,Wayne,"$57,000","19429 Grandville Avenue, Detroit, Wayne",42.4338355,-83.23261149999999
5066,227 MARLBOROUGH Street,Detroit,Wayne,"$57,000","227 MARLBOROUGH Street, Detroit, Wayne",42.3616549,-82.9359724
5042,10015 MARLOWE Street,Detroit,Wayne,"$57,000","10015 MARLOWE Street, Detroit, Wayne",42.3697066,-83.1890047
5055,15827 FAIRCREST Street,Detroit,Wayne,"$57,000","15827 FAIRCREST Street, Detroit, Wayne",42.4325191,-82.95748189999999
5042,16138 GREENLAWN Street,Detroit,Wayne,"$57,000","16138 GREENLAWN Street, Detroit, Wayne",42.4103681,-83.1506899
5092,7667 HEYDEN Street,Detroit,Wayne,"$57,000","7667 HEYDEN Street, Detroit, Wayne",42.3478166,-83.2382423
5092,7765 PIEDMONT Street,Detroit,Wayne,"$57,000","7765 PIEDMONT Street, Detroit, Wayne",42.3492644,-83.2285335
5041,18675 WASHBURN Street,Detroit,Wayne,"$57,000","18675 WASHBURN Street, Detroit, Wayne",42.4288576,-83.162207
5101,3550 S ANNABELLE Street,Detroit,Wayne,"$57,000","3550 S ANNABELLE Street, Detroit, Wayne",42.2605802,-83.16269899999999
5033,15900 W PARKWAY Street,Detroit,Wayne,"$57,000","15900 W PARKWAY Street, Detroit, Wayne",42.4070745,-83.26670709999999
5032,19311  Warwick,Detroit,Wayne,"$57,000","19311  Warwick, Detroit, Wayne",42.431842,-83.2304092
5042,14820 TRACEY Street,Detroit,Wayne,"$57,000","14820 TRACEY Street, Detroit, Wayne",42.3976197,-83.1797426
5092,8655 HEYDEN Street,Detroit,Wayne,"$57,000","8655 HEYDEN Street, Detroit, Wayne",42.35652350000001,-83.23859920000001
5033,16534 Trinity Street,Detroit,Wayne,"$57,000","16534 Trinity Street, Detroit, Wayne",42.4101049,-83.2483824
5055,10893 MARNE Street,Detroit,Wayne,"$57,000","10893 MARNE Street, Detroit, Wayne",42.4256806,-82.9357186
5066,2957 MONTCLAIR Street,Detroit,Wayne,"$57,241","2957 MONTCLAIR Street, Detroit, Wayne",42.3726256,-82.9815926
5032,18697 RUTHERFORD Street,Detroit,Wayne,"$57,495","18697 RUTHERFORD Street, Detroit, Wayne",42.4281778,-83.205428
5034,9560 STOUT Street,Detroit,Wayne,"$57,495","9560 STOUT Street, Detroit, Wayne",42.3656203,-83.2394819
5041,18685 WHITCOMB Street,Detroit,Wayne,"$57,495","18685 WHITCOMB Street, Detroit, Wayne",42.4281091,-83.19768719999999
5034,9535 BEAVERLAND,Detroit,Wayne,"$57,495","9535 BEAVERLAND, Detroit, Wayne",42.36487899999999,-83.2645457
5033,15453 FIELDING Street,Detroit,Wayne,"$57,500","15453 FIELDING Street, Detroit, Wayne",42.4032161,-83.2429834
5042,11682 LAUDER Street,Detroit,Wayne,"$57,500","11682 LAUDER Street, Detroit, Wayne",42.3740539,-83.1897328
5092,8434 BRACE Street,Detroit,Wayne,"$57,500","8434 BRACE Street, Detroit, Wayne",42.3547181,-83.2232841
5041,20410 HULL Street,Detroit,Wayne,"$57,500","20410 HULL Street, Detroit, Wayne",42.4450614,-83.08890799999999
5054,14241 LINNHURST Street,Detroit,Wayne,"$57,500","14241 LINNHURST Street, Detroit, Wayne",42.4314635,-82.9763862
5055,10724 MCKINNEY Street,Detroit,Wayne,"$57,500","10724 MCKINNEY Street, Detroit, Wayne",42.4206916,-82.9425701
5042,16253 Kentucky,Detroit,Wayne,"$57,500","16253 Kentucky, Detroit, Wayne",42.41189350000001,-83.15928269999999
5032,18600 FORRER Street,Detroit,Wayne,"$57,500","18600 FORRER Street, Detroit, Wayne",42.4268953,-83.2021998
5101,1734 S ETHEL Street,Detroit,Wayne,"$57,500","1734 S ETHEL Street, Detroit, Wayne",42.273734,-83.1476272
5101,1023 DRAGOON Street,Detroit,Wayne,"$57,500","1023 DRAGOON Street, Detroit, Wayne",42.3093458,-83.1040859
5032,19825 CURTIS Street,Detroit,Wayne,"$57,500","19825 CURTIS Street, Detroit, Wayne",42.4221716,-83.23803649999999
5042,13565 NORTHLAWN Street,Detroit,Wayne,"$57,500","13565 NORTHLAWN Street, Detroit, Wayne",42.3872045,-83.1532835
5053,3451 BALDWIN Street,Detroit,Wayne,"$57,500","3451 BALDWIN Street, Detroit, Wayne",42.3646353,-83.00803909999999
5055,10435 SOMERSET Avenue,Detroit,Wayne,"$57,500","10435 SOMERSET Avenue, Detroit, Wayne",42.417487,-82.9487169
5042,3152 EWALD Circle,Detroit,Wayne,"$57,500","3152 EWALD Circle, Detroit, Wayne",42.3846111,-83.1454954
5042,3158 EWALD Circle,Detroit,Wayne,"$57,500","3158 EWALD Circle, Detroit, Wayne",42.3845356,-83.1454928
5042,15360 COYLE Street,Detroit,Wayne,"$57,500","15360 COYLE Street, Detroit, Wayne",42.4030305,-83.1936168
5055,11846 WHITEHILL Street,Detroit,Wayne,"$57,500","11846 WHITEHILL Street, Detroit, Wayne",42.4243382,-82.953548
5042,16630 BIRWOOD Street,Detroit,Wayne,"$57,500","16630 BIRWOOD Street, Detroit, Wayne",42.4139502,-83.164261
5054,20221 VEACH Street,Detroit,Wayne,"$57,500","20221 VEACH Street, Detroit, Wayne",42.4454247,-83.0216402
5041,19255 Greeley Street,Detroit,Wayne,"$57,500","19255 Greeley Street, Detroit, Wayne",42.434953899999996,-83.08805199999999
5055,10646 WHITEHILL Street,Detroit,Wayne,"$57,500","10646 WHITEHILL Street, Detroit, Wayne",42.4147255,-82.9601192
5041,19255 GREELEY Street,Detroit,Wayne,"$57,500","19255 GREELEY Street, Detroit, Wayne",42.434953899999996,-83.08805199999999
5042,11717 PREST Street,Detroit,Wayne,"$57,500","11717 PREST Street, Detroit, Wayne",42.3743062,-83.1967952
5051,19346 KEYSTONE Street,Detroit,Wayne,"$57,500","19346 KEYSTONE Street, Detroit, Wayne",42.4366466,-83.05130299999999
5034,12952 GRANDMONT Avenue,Detroit,Wayne,"$57,500","12952 GRANDMONT Avenue, Detroit, Wayne",42.3843787,-83.20979729999999
5032,19766 LAHSER Road,Detroit,Wayne,"$57,500","19766 LAHSER Road, Detroit, Wayne",42.4355784,-83.2581683
5033,16752 ASBURY PARK,Detroit,Wayne,"$57,500","16752 ASBURY PARK, Detroit, Wayne",42.4133415,-83.208726
5042,16567 MARK TWAIN Street,Detroit,Wayne,"$57,500","16567 MARK TWAIN Street, Detroit, Wayne",42.4125618,-83.1873604
5041,18034 ORLEANS Street,Detroit,Wayne,"$57,750","18034 ORLEANS Street, Detroit, Wayne",42.425705,-83.08452799999999
5092,7451 GRANDVILLE Avenue,Detroit,Wayne,"$57,750","7451 GRANDVILLE Avenue, Detroit, Wayne",42.3467682,-83.2297032
5032,18057 Forrer Street,Detroit,Wayne,"$57,813","18057 Forrer Street, Detroit, Wayne",42.4219347,-83.202745
5041,18480 Pinehurst Street,Detroit,Wayne,"$57,813","18480 Pinehurst Street, Detroit, Wayne",42.4270688,-83.1670984
5042,16629 PINEHURST Street,Detroit,Wayne,"$57,875","16629 PINEHURST Street, Detroit, Wayne",42.4138908,-83.16699950000002
5042,9685 Pinehurst Street,Detroit,Wayne,"$57,900","9685 Pinehurst Street, Detroit, Wayne",42.3687255,-83.1658313
5055,5814 HAVERHILL Street,Detroit,Wayne,"$57,900","5814 HAVERHILL Street, Detroit, Wayne",42.4078268,-82.9468273
5042,16261 TRACEY Street,Detroit,Wayne,"$57,900","16261 TRACEY Street, Detroit, Wayne",42.4116223,-83.1808774
5042,8321 TERRY Street,Detroit,Wayne,"$58,000","8321 TERRY Street, Detroit, Wayne",42.3552785,-83.1907071
5034,9616 Saint Marys Street,Detroit,Wayne,"$58,000","9616 Saint Marys Street, Detroit, Wayne",42.3670278,-83.2043083
5043,886 ATKINSON Street,Detroit,Wayne,"$58,000","886 ATKINSON Street, Detroit, Wayne",42.38112659999999,-83.0899815
5055,12390 DUCHESS Street,Detroit,Wayne,"$58,000","12390 DUCHESS Street, Detroit, Wayne",42.4289441,-82.95292169999999
5033,22236 LYNDON Street,Detroit,Wayne,"$58,000","22236 LYNDON Street, Detroit, Wayne",42.3932541,-83.2598405
5054,19926 JOANN Street,Detroit,Wayne,"$58,000","19926 JOANN Street, Detroit, Wayne",42.442789,-82.9900275
5054,15682 ROSSINI Drive,Detroit,Wayne,"$58,000","15682 ROSSINI Drive, Detroit, Wayne",42.4436233,-82.9592959
5042,14881 MENDOTA Street,Detroit,Wayne,"$58,000","14881 MENDOTA Street, Detroit, Wayne",42.3990073,-83.1651723
5042,9900 ROBSON Street,Detroit,Wayne,"$58,000","9900 ROBSON Street, Detroit, Wayne",42.368127200000004,-83.1916439
5042,14923 HUBBELL Street,Detroit,Wayne,"$58,000","14923 HUBBELL Street, Detroit, Wayne",42.3987752,-83.1890538
5032,17187 VAUGHAN Street,Detroit,Wayne,"$58,000","17187 VAUGHAN Street, Detroit, Wayne",42.4164464,-83.2394454
5042,8554 WHITCOMB Street,Detroit,Wayne,"$58,000","8554 WHITCOMB Street, Detroit, Wayne",42.35664269999999,-83.1945121
5055,15456 EASTWOOD Street,Detroit,Wayne,"$58,000","15456 EASTWOOD Street, Detroit, Wayne",42.433785,-82.96182189999999
5055,5853 Norcross Street,Detroit,Wayne,"$58,000","5853 Norcross Street, Detroit, Wayne",42.39659959999999,-82.98058189999999
5041,18401 HUBBELL Street,Detroit,Wayne,"$58,000","18401 HUBBELL Street, Detroit, Wayne",42.42543420000001,-83.1901037
5032,18262 HARLOW Street,Detroit,Wayne,"$58,000","18262 HARLOW Street, Detroit, Wayne",42.423843,-83.21558449999999
5033,16724 ASBURY Park,Detroit,Wayne,"$58,000","16724 ASBURY Park, Detroit, Wayne",42.4127672,-83.208685
5041,20469 STEEL Street,Detroit,Wayne,"$58,000","20469 STEEL Street, Detroit, Wayne",42.4440651,-83.1736396
5054,14118 CARLISLE Street,Detroit,Wayne,"$58,000","14118 CARLISLE Street, Detroit, Wayne",42.4485194,-82.9778402
5042,14656 Roselawn Street,Detroit,Wayne,"$58,000","14656 Roselawn Street, Detroit, Wayne",42.39754509999999,-83.15096109999999
5042,8245 GREENLAWN Street,Detroit,Wayne,"$58,000","8245 GREENLAWN Street, Detroit, Wayne",42.3550192,-83.1489745
5101,3375 Dartmouth Street,Detroit,Wayne,"$58,000","3375 Dartmouth Street, Detroit, Wayne",42.2651184,-83.167924
5054,17350 BRADFORD Street,Detroit,Wayne,"$58,000","17350 BRADFORD Street, Detroit, Wayne",42.4244032,-83.00023449999999
5092,6733 PLAINVIEW Avenue,Detroit,Wayne,"$58,000","6733 PLAINVIEW Avenue, Detroit, Wayne",42.3400674,-83.23426359999999
5032,17638 WOODBINE Street,Detroit,Wayne,"$58,000","17638 WOODBINE Street, Detroit, Wayne",42.4199659,-83.2785468
5033,16591 ASBURY Park,Detroit,Wayne,"$58,000","16591 ASBURY Park, Detroit, Wayne",42.41167650000001,-83.20913680000001
5033,14364 LAMPHERE Street,Detroit,Wayne,"$58,000","14364 LAMPHERE Street, Detroit, Wayne",42.3916089,-83.26117789999999
5055,10924 Marne Street,Detroit,Wayne,"$58,000","10924 Marne Street, Detroit, Wayne",42.4258937,-82.9349252
5032,19430 PREVOST Street,Detroit,Wayne,"$58,000","19430 PREVOST Street, Detroit, Wayne",42.43446489999999,-83.20412429999999
5042,14062 HUBBELL Avenue,Detroit,Wayne,"$58,000","14062 HUBBELL Avenue, Detroit, Wayne",42.3896136,-83.1881204
5034,11373 Bramell,Detroit,Wayne,"$58,000","11373 Bramell, Detroit, Wayne",42.3702517,-83.2635004
5042,15410 MARK TWAIN Street,Detroit,Wayne,"$58,000","15410 MARK TWAIN Street, Detroit, Wayne",42.40394320000001,-83.1863986
5092,6581 MONTROSE Street,Detroit,Wayne,"$58,000","6581 MONTROSE Street, Detroit, Wayne",42.3393256,-83.1987461
5032,18346 CODDING Street,Detroit,Wayne,"$58,000","18346 CODDING Street, Detroit, Wayne",42.4241174,-83.27075359999999
5092,7374 STAHELIN Avenue,Detroit,Wayne,"$58,000","7374 STAHELIN Avenue, Detroit, Wayne",42.3458692,-83.2241866
5042,8096 STRATHMOOR Street,Detroit,Wayne,"$58,000","8096 STRATHMOOR Street, Detroit, Wayne",42.3525763,-83.1854915
5092,8665 WARWICK Street,Detroit,Wayne,"$58,000","8665 WARWICK Street, Detroit, Wayne",42.356858,-83.22765910000001
5034,8890 GREENVIEW Avenue,Detroit,Wayne,"$58,000","8890 GREENVIEW Avenue, Detroit, Wayne",42.359153,-83.22230929999999
5042,16227 CHERRYLAWN Street,Detroit,Wayne,"$58,000","16227 CHERRYLAWN Street, Detroit, Wayne",42.4115718,-83.1548578
5042,15744 ARDMORE Street,Detroit,Wayne,"$58,000","15744 ARDMORE Street, Detroit, Wayne",42.4063932,-83.184496
5043,3203 GLENDALE Street,Detroit,Wayne,"$58,000","3203 GLENDALE Street, Detroit, Wayne",42.3816673,-83.23418
5033,16010 CHALFONTE,Detroit,Wayne,"$58,000","16010 CHALFONTE, Detroit, Wayne",42.39936549999999,-83.20498599999999
5042,15436 APPOLINE Street,Detroit,Wayne,"$58,000","15436 APPOLINE Street, Detroit, Wayne",42.4046299,-83.17038289999999
5041,18435 FREELAND Street,Detroit,Wayne,"$58,000","18435 FREELAND Street, Detroit, Wayne",42.42599149999999,-83.1865218
5033,16580 SAINT MARYS Street,Detroit,Wayne,"$58,000","16580 SAINT MARYS Street, Detroit, Wayne",42.4115746,-83.20645689999999
5066,1024 NAVAHOE Street,Detroit,Wayne,"$58,000","1024 NAVAHOE Street, Detroit, Wayne",42.3695308,-82.957368399999993
5034,9966 METTETAL Street,Detroit,Wayne,"$58,000","9966 METTETAL Street, Detroit, Wayne",42.36874150000001,-83.2055904
5042,16611 GRIGGS Street,Detroit,Wayne,"$58,000","16611 GRIGGS Street, Detroit, Wayne",42.4136895,-83.1636604
5041,19990 MEYERS Road,Detroit,Wayne,"$58,000","19990 MEYERS Road, Detroit, Wayne",42.439837,-83.170676
5101,3448 S BASSETT Street,Detroit,Wayne,"$58,000","3448 S BASSETT Street, Detroit, Wayne",42.2597845,-83.1578785
5032,18645 CODDING Street,Detroit,Wayne,"$58,000","18645 CODDING Street, Detroit, Wayne",42.4256509,-83.2714543
5066,2237 HURLBUT Street,Detroit,Wayne,"$58,000","2237 HURLBUT Street, Detroit, Wayne",42.3667022,-82.9847013
5042,10037 COYLE Street,Detroit,Wayne,"$58,000","10037 COYLE Street, Detroit, Wayne",42.3699282,-83.19330509999999
5041,18077 RUSSELL Street,Detroit,Wayne,"$58,000","18077 RUSSELL Street, Detroit, Wayne",42.4261338,-83.0901868
5032,17721 WESTBROOK Street,Detroit,Wayne,"$58,000","17721 WESTBROOK Street, Detroit, Wayne",42.4220159,-83.2515263
5033,14246 PREVOST Street,Detroit,Wayne,"$58,000","14246 PREVOST Street, Detroit, Wayne",42.3914206,-83.20222749999999
5092,7451 PIEDMONT Street,Detroit,Wayne,"$58,000","7451 PIEDMONT Street, Detroit, Wayne",42.346809,-83.22842469999999
5033,16590 GILCHRIST Street,Detroit,Wayne,"$58,000","16590 GILCHRIST Street, Detroit, Wayne",42.4116352,-83.2116082
5034,9656 CHATHAM,Detroit,Wayne,"$58,200","9656 CHATHAM, Detroit, Wayne",42.3666953,-83.261594
5033,15212 METTETAL Street,Detroit,Wayne,"$58,250","15212 METTETAL Street, Detroit, Wayne",42.4004885,-83.2074966
5051,2176 Outer Drive E,Detroit,Wayne,"$58,500","2176 Outer Drive E, Detroit, Wayne",42.4401009,-83.0679203
5054,18410 Joann Avenue,Detroit,Wayne,"$58,500","18410 Joann Avenue, Detroit, Wayne",42.4296148,-82.98950789999999
5055,10630 BEACONSFIELD Street,Detroit,Wayne,"$58,500","10630 BEACONSFIELD Street, Detroit, Wayne",42.4180571,-82.9502321
5055,10692 MEUSE Street,Detroit,Wayne,"$58,500","10692 MEUSE Street, Detroit, Wayne",42.4217093,-82.9410825
5033,16172 OAKFIELD Street,Detroit,Wayne,"$58,500","16172 OAKFIELD Street, Detroit, Wayne",42.4095543,-83.2139579
5032,20248 PREVOST Street,Detroit,Wayne,"$58,500","20248 PREVOST Street, Detroit, Wayne",42.4418923,-83.2042898
5032,17712 LENORE,Detroit,Wayne,"$58,500","17712 LENORE, Detroit, Wayne",42.4208978,-83.28109669999999
5051,20042 Rogge Street,Detroit,Wayne,"$58,500","20042 Rogge Street, Detroit, Wayne",42.4433199,-83.02920759999999
5042,13601 OHIO Street,Detroit,Wayne,"$58,500","13601 OHIO Street, Detroit, Wayne",42.3876326,-83.1552936
5032,19357 LINDSAY Street,Detroit,Wayne,"$58,500","19357 LINDSAY Street, Detroit, Wayne",42.4331974,-83.2143214
5033,14055 PLAINVIEW Avenue,Detroit,Wayne,"$58,500","14055 PLAINVIEW Avenue, Detroit, Wayne",42.3884784,-83.2359985
5055,10924 WHITEHILL Street,Detroit,Wayne,"$58,500","10924 WHITEHILL Street, Detroit, Wayne",42.4167526,-82.9586341
5055,12718 PAYTON Street,Detroit,Wayne,"$58,750","12718 PAYTON Street, Detroit, Wayne",42.4306367,-82.95442
5034,19306 WINTHROP Street,Detroit,Wayne,"$58,800","19306 WINTHROP Street, Detroit, Wayne",42.432447,-83.2007812
5033,15480 ASBURY Park,Detroit,Wayne,"$59,000","15480 ASBURY Park, Detroit, Wayne",42.404309,-83.20827899999999
5032,19412 MONTROSE Street,Detroit,Wayne,"$59,000","19412 MONTROSE Street, Detroit, Wayne",42.4342886,-83.2019334
5032,19176 GRANDVILLE Avenue,Detroit,Wayne,"$59,000","19176 GRANDVILLE Avenue, Detroit, Wayne",42.4309382,-83.23192159999999
5032,19909 WINSTON Street,Detroit,Wayne,"$59,000","19909 WINSTON Street, Detroit, Wayne",42.4363151,-83.28411899999999
5033,15209 Forrer,Detroit,Wayne,"$59,000","15209 Forrer, Detroit, Wayne",42.4005559,-83.2018952
5043,15518  PARKSIDE Street,Detroit,Wayne,"$59,000","15518  PARKSIDE Street, Detroit, Wayne",42.4063863,-83.1312878
5042,10177 MONICA Street,Detroit,Wayne,"$59,000","10177 MONICA Street, Detroit, Wayne",42.37231329999999,-83.1417077
5042,8622 LAUDER Street,Detroit,Wayne,"$59,000","8622 LAUDER Street, Detroit, Wayne",42.35770979999999,-83.18930809999999
5054,13411 Tacoma Street,Detroit,Wayne,"$59,000","13411 Tacoma Street, Detroit, Wayne",42.4414956,-82.98751
5033,16762 EVERGREEN Road,Detroit,Wayne,"$59,000","16762 EVERGREEN Road, Detroit, Wayne",42.412908,-83.2377028
5034,9636 ABINGTON Avenue,Detroit,Wayne,"$59,000","9636 ABINGTON Avenue, Detroit, Wayne",42.3672113,-83.2103851
5033,15701 SAINT MARYS Street,Detroit,Wayne,"$59,000","15701 SAINT MARYS Street, Detroit, Wayne",42.4050836,-83.2066564
5042,20200 RIOPELLE Street,Detroit,Wayne,"$59,000","20200 RIOPELLE Street, Detroit, Wayne",42.4438841,-83.0866411
5054,18685 STRASBURG Street,Detroit,Wayne,"$59,000","18685 STRASBURG Street, Detroit, Wayne",42.432239,-82.998727
